FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
17/03/2020,6,33,8,22,23,58,-99,10,23,19,-99,-99,-99,8,26,-99,-99,-99,16,-99,29,15,15,22,-99,36,46,-99
17/03/2020,7,23,19,26,29,42,-99,29,41,26,-99,-99,-99,10,31,-99,-99,-99,31,-99,49,30,56,67,-99,41,46,-99
17/03/2020,8,33,23,40,38,55,-99,42,116,77,-99,-99,-99,10,40,-99,-99,-99,29,-99,79,28,77,34,-99,58,77,-99
17/03/2020,9,21,25,51,39,52,-99,30,44,49,-99,-99,-99,10,40,-99,-99,-99,31,-99,70,34,70,47,-99,76,85,-99
17/03/2020,10,12,30,59,45,60,-99,34,63,70,-99,-99,-99,21,36,-99,-99,-99,36,-99,45,35,55,58,-99,64,109,-99
17/03/2020,11,18,29,63,43,53,-99,37,38,57,-99,-99,-99,18,44,-99,-99,-99,27,-99,65,35,13,61,-99,50,46,-99
17/03/2020,12,14,32,84,33,41,-99,31,33,-99,-99,-99,-99,24,30,-99,-99,-99,27,-99,38,40,-99,58,-99,47,30,-99
17/03/2020,13,11,30,45,34,42,-99,36,18,-99,-99,-99,-99,33,25,-99,-99,-99,32,-99,29,47,25,47,-99,43,25,-99
17/03/2020,14,21,21,33,29,55,-99,41,25,-99,-99,-99,-99,41,28,-99,-99,-99,25,-99,45,32,16,56,-99,47,26,-99
17/03/2020,15,24,28,52,32,34,-99,43,25,-99,-99,-99,-99,44,27,-99,-99,-99,36,-99,41,39,30,42,-99,32,17,-99
17/03/2020,16,25,37,31,39,29,-99,34,37,-99,-99,-99,-99,48,27,-99,-99,-99,32,-99,31,39,28,33,-99,31,40,-99
17/03/2020,17,24,45,51,46,46,-99,36,34,-99,-99,-99,-99,36,33,-99,-99,-99,38,-99,57,40,33,40,-99,42,36,-99
17/03/2020,18,43,51,58,50,42,-99,52,64,-99,-99,-99,-99,37,36,-99,-99,-99,51,-99,69,44,86,48,-99,62,52,-99
17/03/2020,19,51,47,42,43,51,-99,47,65,-99,-99,-99,-99,30,43,-99,-99,-99,43,-99,65,42,96,41,-99,76,111,-99
17/03/2020,20,41,49,48,40,46,-99,67,127,-99,-99,-99,-99,32,52,-99,-99,-99,36,-99,43,36,59,47,-99,71,76,-99
17/03/2020,21,32,47,79,54,40,-99,37,44,-99,-99,-99,-99,31,60,-99,-99,-99,39,-99,52,29,70,52,-99,62,29,-99
17/03/2020,22,22,49,42,40,37,-99,47,28,-99,-99,-99,-99,26,106,-99,-99,-99,44,-99,26,32,68,49,-99,54,20,-99
17/03/2020,23,24,47,42,33,38,-99,49,35,-99,-99,-99,-99,24,35,-99,-99,-99,34,-99,28,30,53,19,-99,48,51,-99
17/03/2020,24,24,44,34,33,36,-99,29,26,49,-99,-99,-99,25,36,-99,-99,-99,26,-99,28,26,70,-99,-99,45,33,-99
18/03/2020,1,57,40,24,32,39,-99,39,21,40,-99,-99,-99,28,48,-99,-99,-99,35,-99,47,30,51,21,51,46,29,-99
18/03/2020,2,88,32,20,29,33,-99,31,25,28,-99,-99,-99,24,30,-99,-99,-99,29,-99,33,28,44,45,37,38,33,-99
18/03/2020,3,55,30,17,27,39,-99,38,30,33,-99,-99,-99,27,27,-99,-99,-99,29,-99,30,27,46,31,38,52,15,-99
18/03/2020,4,47,32,12,26,44,-99,36,27,41,-99,-99,-99,30,29,-99,-99,-99,28,-99,58,28,41,23,40,58,19,-99
18/03/2020,5,34,32,17,30,59,-99,34,25,25,-99,-99,-99,27,37,-99,-99,-99,31,-99,45,30,47,13,39,42,26,-99
18/03/2020,6,40,31,27,41,45,-99,56,37,44,-99,-99,-99,25,36,-99,-99,-99,28,-99,66,35,47,29,53,44,49,-99
18/03/2020,7,45,35,45,50,74,-99,46,61,68,-99,-99,-99,23,42,-99,-99,-99,30,-99,69,38,59,32,72,52,67,-99
18/03/2020,8,57,42,79,59,96,-99,62,112,70,-99,-99,-99,23,62,-99,-99,-99,34,-99,88,42,119,49,96,89,68,-99
18/03/2020,9,53,39,61,73,67,-99,49,94,84,-99,-99,-99,26,53,-99,-99,-99,53,-99,105,45,101,72,85,67,118,-99
18/03/2020,10,43,49,63,69,78,-99,-99,105,49,-99,-99,-99,25,52,-99,-99,-99,46,-99,69,50,85,47,74,66,83,-99
18/03/2020,11,41,43,59,61,65,-99,-99,59,43,-99,-99,-99,26,58,-99,-99,-99,50,-99,86,-99,42,52,64,74,76,-99
18/03/2020,12,36,47,77,42,79,-99,-99,37,52,-99,-99,-99,28,-99,-99,-99,-99,35,-99,63,-99,51,53,44,57,43,-99
18/03/2020,13,35,44,18,48,84,-99,44,22,59,-99,-99,-99,32,43,-99,-99,-99,41,-99,42,-99,32,53,46,42,37,-99
18/03/2020,14,32,42,16,40,85,-99,43,30,58,-99,-99,-99,37,35,-99,-99,-99,38,-99,45,-99,24,66,37,31,74,-99
18/03/2020,15,28,35,48,21,43,-99,43,32,86,-99,-99,-99,35,26,-99,-99,-99,29,-99,41,-99,41,54,63,33,65,-99
18/03/2020,16,23,35,65,26,45,-99,63,37,74,-99,-99,-99,31,28,-99,-99,-99,33,-99,52,50,58,58,68,62,26,-99
18/03/2020,17,40,40,56,54,59,-99,80,43,72,-99,-99,-99,46,33,-99,-99,-99,47,-99,69,61,83,67,58,44,74,-99
18/03/2020,18,41,46,16,71,-99,-99,83,88,45,-99,-99,-99,45,54,-99,-99,-99,58,-99,48,67,77,52,81,87,92,-99
18/03/2020,19,143,51,107,57,-99,-99,62,90,55,-99,-99,-99,36,64,-99,-99,-99,58,-99,77,41,65,48,124,84,153,-99
18/03/2020,20,48,54,71,38,-99,-99,43,38,67,-99,-99,-99,37,56,-99,-99,-99,93,-99,20,45,50,77,87,65,79,-99
18/03/2020,21,31,48,42,26,29,-99,38,48,46,-99,-99,-99,32,33,-99,-99,-99,35,-99,25,40,50,33,48,35,39,-99
18/03/2020,22,28,35,28,19,30,-99,35,45,47,-99,-99,-99,25,22,-99,-99,-99,22,-99,44,41,43,67,65,29,83,-99
18/03/2020,23,22,28,24,27,48,-99,50,61,48,-99,-99,-99,21,33,-99,-99,-99,26,-99,49,30,23,56,60,32,72,-99
18/03/2020,24,27,21,23,31,48,-99,33,42,39,-99,-99,-99,17,41,-99,-99,-99,24,-99,48,17,50,51,51,48,49,-99
19/03/2020,1,41,25,19,37,45,-99,36,52,39,-99,-99,-99,17,35,-99,-99,-99,25,-99,26,23,38,42,60,55,37,-99
19/03/2020,2,40,23,7,29,42,-99,28,26,33,-99,-99,-99,18,32,-99,-99,-99,17,-99,38,23,44,-99,24,43,39,-99
19/03/2020,3,33,21,7,30,38,-99,31,33,20,-99,-99,-99,13,49,-99,-99,-99,19,-99,54,16,33,23,21,50,44,-99
19/03/2020,4,38,15,15,25,36,-99,28,46,18,-99,-99,-99,12,39,-99,-99,-99,16,-99,37,21,35,37,21,46,43,-99
19/03/2020,5,34,17,16,31,60,-99,21,54,20,-99,-99,-99,9,42,-99,-99,-99,17,-99,40,17,48,38,30,60,53,-99
19/03/2020,6,38,15,20,33,48,-99,17,43,29,-99,-99,-99,9,51,-99,-99,-99,16,-99,46,7,48,31,64,60,49,-99
19/03/2020,7,37,27,36,43,54,-99,37,187,34,-99,-99,-99,6,62,-99,-99,-99,19,-99,31,22,49,43,71,70,69,-99
19/03/2020,8,48,21,79,44,49,-99,36,310,55,-99,-99,-99,9,58,-99,-99,-99,21,-99,52,24,87,50,85,68,118,-99
19/03/2020,9,43,27,55,53,75,-99,27,106,69,-99,-99,-99,14,41,-99,-99,-99,38,-99,60,25,66,59,67,54,155,-99
19/03/2020,10,46,33,58,49,84,-99,26,127,79,-99,-99,-99,13,35,-99,-99,-99,35,-99,90,31,82,74,71,52,111,-99
19/03/2020,11,63,23,38,38,64,-99,25,82,54,-99,-99,-99,17,35,-99,-99,-99,34,-99,55,32,20,60,64,54,70,-99
19/03/2020,12,35,24,76,34,40,-99,37,61,27,-99,-99,-99,17,28,-99,-99,-99,26,-99,72,26,22,31,55,46,57,-99
19/03/2020,13,46,26,36,35,44,-99,26,9,23,-99,-99,-99,15,29,-99,-99,-99,20,-99,47,35,60,59,38,42,18,-99
19/03/2020,14,59,27,34,48,65,-99,30,8,42,-99,-99,-99,24,40,-99,-99,-99,36,-99,37,25,48,39,32,57,21,-99
19/03/2020,15,54,36,30,43,71,-99,41,15,40,-99,-99,-99,23,27,-99,-99,-99,37,-99,50,36,47,47,21,44,24,-99
19/03/2020,16,31,42,20,33,35,-99,44,15,37,-99,-99,-99,27,23,-99,-99,-99,54,-99,50,47,44,29,26,37,25,-99
19/03/2020,17,47,35,22,39,25,-99,46,34,41,-99,-99,-99,48,28,-99,-99,-99,47,-99,46,33,44,32,35,42,37,-99
19/03/2020,18,54,42,54,38,22,-99,67,52,32,-99,-99,-99,43,36,-99,-99,-99,51,-99,37,37,153,31,45,63,78,-99
19/03/2020,19,74,49,69,48,52,-99,74,65,63,-99,-99,-99,39,60,-99,-99,-99,64,-99,86,50,84,52,69,70,122,-99
19/03/2020,20,25,44,158,57,64,-99,56,186,75,-99,-99,-99,34,62,-99,-99,-99,41,-99,31,45,61,95,132,77,109,-99
19/03/2020,21,31,54,46,39,36,-99,46,72,63,-99,-99,-99,20,124,-99,-99,-99,49,-99,37,32,62,53,40,62,17,-99
19/03/2020,22,48,28,30,38,31,-99,47,21,30,-99,-99,-99,19,59,-99,-99,-99,41,-99,40,28,73,25,27,49,43,-99
19/03/2020,23,22,25,29,27,23,-99,24,8,14,-99,-99,-99,23,13,-99,-99,-99,28,-99,19,21,-99,23,24,38,26,-99
19/03/2020,24,19,14,3,19,12,-99,5,-99,19,-99,-99,-99,14,8,-99,-99,-99,17,-99,28,15,-99,36,15,23,16,-99
20/03/2020,1,34,11,5,17,19,-99,30,12,16,-99,-99,-99,13,12,-99,-99,-99,12,-99,38,10,-99,-99,16,22,7,-99
20/03/2020,2,33,13,22,18,27,-99,10,24,20,-99,-99,-99,10,20,-99,-99,-99,9,-99,29,14,-99,24,18,26,48,-99
20/03/2020,3,42,6,25,17,42,-99,9,22,18,-99,-99,-99,9,13,-99,-99,-99,8,-99,35,5,-99,35,40,18,47,-99
20/03/2020,4,46,17,9,17,23,-99,10,16,22,-99,-99,-99,8,22,-99,-99,-99,12,-99,44,11,-99,12,54,44,29,-99
20/03/2020,5,41,11,17,46,28,-99,-99,27,15,-99,-99,-99,7,39,-99,-99,-99,11,-99,56,11,-99,53,35,48,37,-99
20/03/2020,6,55,10,17,49,31,-99,23,52,34,-99,-99,-99,8,58,-99,-99,-99,12,-99,69,16,12,34,32,67,29,-99
20/03/2020,7,44,14,30,45,42,-99,17,67,32,-99,-99,-99,8,52,-99,-99,-99,16,-99,64,30,48,42,60,101,63,-99
20/03/2020,8,71,24,59,50,54,-99,20,132,74,-99,-99,-99,10,74,-99,-99,-99,22,-99,65,29,72,57,80,73,95,-99
20/03/2020,9,39,27,69,55,57,-99,26,43,54,-99,-99,-99,16,72,-99,-99,-99,30,-99,63,27,133,92,79,61,69,-99
20/03/2020,10,31,27,50,61,58,-99,31,68,54,-99,-99,-99,21,56,-99,-99,-99,35,-99,82,36,62,60,57,69,71,-99
20/03/2020,11,29,35,48,66,63,-99,42,32,46,-99,-99,-99,31,56,-99,-99,-99,44,-99,41,38,55,37,-99,58,50,-99
20/03/2020,12,46,55,36,54,51,-99,45,35,37,-99,-99,-99,36,55,-99,-99,-99,52,-99,68,38,45,66,-99,77,36,-99
20/03/2020,13,41,47,49,34,41,-99,40,25,37,-99,-99,-99,41,32,-99,-99,-99,43,-99,51,42,53,53,-99,55,31,-99
20/03/2020,14,42,45,27,41,47,-99,50,33,47,-99,-99,-99,32,20,-99,-99,-99,35,-99,55,49,48,43,-99,46,31,-99
20/03/2020,15,33,46,35,46,66,-99,47,34,39,-99,-99,-99,32,21,-99,-99,-99,46,-99,56,47,-99,46,-99,60,39,-99
20/03/2020,16,29,51,35,55,56,-99,50,23,44,-99,-99,-99,46,33,-99,-99,-99,39,-99,57,39,-99,36,-99,42,21,-99
20/03/2020,17,33,46,26,41,29,-99,46,24,35,-99,-99,-99,47,39,-99,-99,-99,57,-99,40,43,34,36,-99,49,32,-99
20/03/2020,18,51,45,31,41,-99,-99,54,68,33,-99,-99,-99,55,40,-99,-99,-99,46,-99,57,45,30,41,-99,38,72,-99
20/03/2020,19,55,76,118,39,51,-99,52,105,60,-99,-99,-99,40,54,-99,-99,-99,45,-99,-99,34,41,71,-99,70,208,-99
20/03/2020,20,57,44,81,40,63,-99,69,70,84,-99,-99,-99,46,59,-99,-99,-99,32,-99,56,53,41,66,-99,48,135,-99
20/03/2020,21,46,36,74,30,46,-99,76,44,63,-99,-99,-99,44,41,-99,-99,-99,37,-99,41,45,31,62,-99,43,88,-99
20/03/2020,22,43,28,54,32,35,-99,66,66,51,-99,-99,-99,44,32,-99,-99,-99,23,-99,41,39,63,52,-99,37,62,-99
20/03/2020,23,37,35,59,33,44,-99,53,63,41,-99,-99,-99,33,39,-99,-99,-99,30,-99,46,37,51,49,-99,36,63,-99
20/03/2020,24,37,42,49,36,37,-99,50,50,41,-99,-99,-99,32,33,-99,-99,-99,37,-99,54,38,39,33,-99,44,42,-99
21/03/2020,1,36,37,53,36,43,-99,51,54,40,-99,-99,-99,27,38,-99,-99,-99,36,-99,42,40,52,56,-99,41,33,-99
21/03/2020,2,30,34,45,36,39,-99,35,42,26,-99,-99,-99,26,32,-99,-99,-99,36,-99,33,32,25,51,-99,32,24,-99
21/03/2020,3,26,28,40,32,34,-99,22,31,32,-99,-99,-99,26,36,-99,-99,-99,33,-99,17,32,41,55,-99,40,23,-99
21/03/2020,4,27,24,36,35,43,-99,29,36,31,-99,-99,-99,23,38,-99,-99,-99,27,-99,17,28,27,28,-99,49,34,-99
21/03/2020,5,33,23,27,29,33,-99,40,23,25,-99,-99,-99,23,33,-99,-99,-99,28,-99,38,24,27,27,-99,40,37,-99
21/03/2020,6,32,27,28,31,43,-99,29,22,27,-99,-99,-99,20,31,-99,-99,-99,25,-99,32,25,27,32,-99,47,25,-99
21/03/2020,7,38,27,27,34,33,-99,32,38,25,-99,-99,-99,19,30,-99,-99,-99,27,-99,41,24,55,38,-99,46,35,-99
21/03/2020,8,37,34,45,31,52,-99,37,108,55,-99,-99,-99,22,31,-99,-99,-99,27,-99,60,34,68,46,-99,45,55,-99
21/03/2020,9,45,32,45,35,43,-99,47,37,36,-99,-99,-99,25,35,-99,-99,-99,30,-99,71,29,68,49,-99,46,74,-99
21/03/2020,10,28,31,46,44,34,-99,31,41,33,-99,-99,-99,32,35,-99,-99,-99,34,-99,87,30,39,80,-99,57,50,-99
21/03/2020,11,35,31,41,47,50,-99,40,38,30,-99,-99,-99,35,40,-99,-99,-99,40,-99,44,37,39,55,-99,52,38,-99
21/03/2020,12,31,48,51,52,62,-99,41,43,33,-99,-99,-99,41,48,-99,-99,-99,42,-99,68,37,35,67,-99,66,31,-99
21/03/2020,13,17,45,41,40,52,-99,15,43,46,-99,-99,-99,37,45,-99,-99,-99,52,-99,30,52,59,67,-99,53,53,-99
21/03/2020,14,20,41,67,39,49,-99,29,28,47,-99,-99,-99,33,30,-99,-99,-99,43,-99,43,41,43,-99,-99,45,45,-99
21/03/2020,15,24,46,32,44,-99,-99,42,45,28,-99,-99,-99,36,28,-99,-99,-99,37,-99,32,38,31,61,-99,41,36,-99
21/03/2020,16,26,44,54,33,27,-99,55,56,36,-99,-99,-99,36,25,-99,-99,-99,35,-99,53,40,90,52,-99,36,49,-99
21/03/2020,17,23,33,40,24,36,-99,47,44,38,-99,-99,-99,43,32,-99,-99,-99,37,-99,42,46,66,49,-99,46,38,-99
21/03/2020,18,36,74,65,44,29,-99,68,70,48,-99,-99,-99,62,39,-99,-99,-99,44,-99,29,53,40,47,-99,76,111,-99
21/03/2020,19,45,61,77,40,36,-99,87,65,68,-99,-99,-99,53,132,-99,-99,-99,52,-99,24,44,55,80,-99,55,91,-99
21/03/2020,20,37,48,35,35,25,-99,101,141,43,-99,-99,-99,47,72,-99,-99,-99,35,-99,37,33,117,37,-99,55,39,-99
21/03/2020,21,27,47,32,30,25,-99,51,39,23,-99,-99,-99,37,30,-99,-99,-99,40,-99,20,39,44,32,-99,46,2,-99
21/03/2020,22,34,40,49,36,35,-99,44,-99,21,-99,-99,-99,36,30,-99,-99,-99,39,-99,38,32,54,43,-99,44,16,-99
21/03/2020,23,60,43,31,34,28,-99,24,32,25,-99,-99,-99,27,32,-99,-99,-99,35,-99,17,30,27,35,-99,46,16,-99
21/03/2020,24,32,34,43,30,28,-99,23,14,25,-99,-99,-99,27,34,-99,-99,-99,15,-99,-99,30,46,-99,-99,43,38,-99
22/03/2020,1,31,28,27,24,27,-99,21,9,25,-99,-99,-99,28,28,-99,-99,-99,30,-99,-99,28,32,-99,-99,34,35,-99
22/03/2020,2,29,24,13,26,28,-99,46,15,23,-99,-99,-99,26,28,-99,-99,-99,27,-99,38,28,24,20,-99,39,22,-99
22/03/2020,3,34,23,17,29,34,-99,45,19,11,-99,-99,-99,20,31,-99,-99,-99,27,-99,34,26,21,16,-99,40,32,-99
22/03/2020,4,26,21,15,28,34,-99,17,34,26,-99,-99,-99,19,31,-99,-99,-99,23,-99,28,22,6,35,-99,32,12,-99
22/03/2020,5,36,20,21,33,35,-99,34,31,26,-99,-99,-99,21,28,-99,-99,-99,24,-99,37,25,33,33,-99,33,16,-99
22/03/2020,6,37,29,23,31,30,-99,24,23,28,-99,-99,-99,21,31,-99,-99,-99,25,-99,39,26,33,32,-99,36,30,-99
22/03/2020,7,47,34,21,31,39,-99,38,25,27,-99,-99,-99,21,28,-99,-99,-99,23,-99,62,24,40,50,-99,42,52,-99
22/03/2020,8,53,34,41,35,49,-99,34,-99,54,-99,-99,-99,18,33,-99,-99,-99,31,-99,54,29,87,46,-99,38,69,-99
22/03/2020,9,48,42,59,47,45,-99,23,27,40,-99,-99,-99,15,30,-99,-99,-99,30,-99,43,36,65,46,-99,44,59,-99
22/03/2020,10,43,47,37,39,54,-99,37,36,48,-99,-99,-99,23,45,-99,-99,-99,50,-99,61,44,72,48,-99,53,61,-99
22/03/2020,11,46,40,31,59,62,-99,43,49,39,-99,-99,-99,33,49,-99,-99,-99,47,-99,52,52,60,49,-99,57,48,-99
22/03/2020,12,45,31,17,47,57,-99,43,15,28,-99,-99,-99,21,38,-99,-99,-99,37,-99,106,43,-99,48,-99,42,19,-99
22/03/2020,13,41,31,17,32,41,-99,22,8,16,-99,-99,-99,26,29,-99,-99,-99,-99,-99,47,25,19,38,-99,41,3,-99
22/03/2020,14,41,30,2,42,54,-99,23,39,4,-99,-99,-99,29,26,-99,-99,-99,28,-99,53,35,33,25,-99,40,27,-99
22/03/2020,15,37,37,35,44,53,-99,24,19,20,-99,-99,-99,25,31,-99,-99,-99,39,-99,56,39,37,30,-99,36,36,-99
22/03/2020,16,44,40,24,22,56,-99,26,45,16,-99,-99,-99,22,20,-99,-99,-99,30,-99,58,41,38,50,-99,37,37,-99
22/03/2020,17,53,31,31,21,48,-99,25,43,33,-99,-99,-99,36,29,-99,-99,-99,21,-99,48,39,50,42,-99,33,52,-99
22/03/2020,18,41,32,64,38,29,-99,49,29,38,-99,-99,-99,44,40,-99,-99,-99,50,-99,30,41,101,40,-99,41,45,-99
22/03/2020,19,41,44,52,27,45,-99,40,64,38,-99,-99,-99,37,41,-99,-99,-99,37,-99,34,26,91,38,-99,45,63,-99
22/03/2020,20,36,34,64,29,41,-99,46,39,52,-99,-99,-99,31,32,-99,-99,-99,27,-99,28,33,53,41,-99,36,48,-99
22/03/2020,21,37,28,36,20,37,-99,48,57,40,-99,-99,-99,38,27,-99,-99,-99,29,-99,31,34,54,30,-99,32,10,-99
22/03/2020,22,32,20,-99,20,26,-99,36,45,34,-99,-99,-99,27,22,-99,-99,-99,15,-99,47,27,58,35,-99,26,15,-99
22/03/2020,23,52,24,68,16,39,-99,37,44,27,-99,-99,-99,31,27,-99,-99,-99,26,-99,32,21,6,46,-99,20,53,-99
22/03/2020,24,53,25,54,26,37,-99,28,52,33,-99,-99,-99,23,30,-99,-99,-99,27,-99,27,25,18,-99,-99,43,55,-99
23/03/2020,1,44,22,41,25,37,-99,27,42,28,-99,-99,-99,20,27,-99,-99,-99,25,-99,23,24,42,19,-99,40,56,-99
23/03/2020,2,28,21,21,26,42,-99,35,51,18,-99,-99,-99,16,37,-99,-99,-99,24,-99,42,21,45,19,-99,48,11,-99
23/03/2020,3,32,20,2,24,19,-99,24,34,12,-99,-99,-99,13,31,-99,-99,-99,19,-99,33,18,40,48,-99,39,85,-99
23/03/2020,4,26,17,10,19,26,-99,33,31,11,-99,-99,-99,14,42,-99,-99,-99,17,-99,44,17,40,28,-99,44,49,-99
23/03/2020,5,33,16,2,30,19,-99,10,35,16,-99,-99,-99,15,45,-99,-99,-99,17,-99,32,16,44,23,-99,60,16,-99
23/03/2020,6,32,15,17,34,35,-99,20,48,14,-99,-99,-99,13,49,-99,-99,-99,16,-99,31,15,41,32,-99,57,45,-99
23/03/2020,7,40,17,26,40,53,-99,30,69,30,-99,-99,-99,11,36,-99,-99,-99,13,-99,63,18,63,41,-99,90,92,-99
23/03/2020,8,47,19,45,40,51,-99,34,152,38,-99,-99,-99,11,48,-99,-99,-99,14,-99,72,24,92,28,-99,79,115,-99
23/03/2020,9,46,29,44,47,64,-99,24,78,47,-99,-99,-99,21,52,-99,-99,-99,30,-99,77,19,54,42,-99,69,94,-99
23/03/2020,10,49,38,35,40,70,-99,33,70,47,-99,-99,-99,32,67,-99,-99,-99,37,-99,77,23,53,54,-99,90,105,-99
23/03/2020,11,45,44,27,29,55,-99,30,71,46,-99,-99,-99,27,53,-99,-99,-99,29,-99,-99,35,13,49,-99,46,60,-99
23/03/2020,12,42,16,7,43,56,-99,12,35,20,-99,-99,-99,-99,44,-99,-99,-99,25,-99,-99,25,12,47,-99,54,28,-99
23/03/2020,13,36,20,-99,-99,46,-99,15,11,10,-99,-99,-99,-99,30,-99,-99,-99,37,-99,-99,13,-99,28,-99,51,-99,-99
23/03/2020,14,49,32,10,44,47,-99,10,26,15,-99,-99,-99,17,29,-99,-99,-99,29,-99,-99,18,-99,22,-99,25,37,-99
23/03/2020,15,58,39,20,39,45,-99,17,7,22,-99,-99,-99,22,24,-99,-99,-99,46,-99,-99,25,-99,33,-99,32,29,-99
23/03/2020,16,35,44,26,24,26,-99,23,4,26,-99,-99,-99,25,18,-99,-99,-99,47,-99,-99,38,-99,39,-99,41,28,-99
23/03/2020,17,57,38,35,31,33,-99,29,44,28,-99,-99,-99,27,26,-99,-99,-99,32,-99,-99,32,-99,39,-99,38,38,-99
23/03/2020,18,58,31,46,26,54,-99,45,65,40,-99,-99,-99,51,30,-99,-99,-99,33,-99,-99,26,-99,45,-99,42,62,-99
23/03/2020,19,46,50,64,34,59,-99,62,37,49,-99,-99,-99,40,57,-99,-99,-99,54,-99,-99,42,-99,47,-99,86,66,-99
23/03/2020,20,47,43,77,52,64,-99,74,99,46,-99,-99,-99,47,75,-99,-99,-99,57,-99,102,54,58,40,-99,64,104,-99
23/03/2020,21,36,62,81,45,58,-99,66,91,71,-99,-99,-99,39,52,-99,-99,-99,56,-99,54,49,85,65,-99,56,71,-99
23/03/2020,22,37,56,62,44,67,-99,30,56,71,-99,-99,-99,26,36,-99,-99,-99,41,-99,63,36,120,72,-99,62,71,-99
23/03/2020,23,47,44,68,49,99,-99,42,64,49,-99,-99,-99,21,46,-99,-99,-99,36,-99,48,41,85,74,-99,63,110,-99
23/03/2020,24,68,40,25,48,61,-99,43,76,37,-99,-99,-99,20,54,-99,-99,-99,30,-99,72,38,103,64,-99,71,102,-99
24/03/2020,1,75,39,12,43,57,-99,47,69,32,-99,-99,-99,23,63,-99,-99,-99,28,-99,66,38,57,32,-99,69,87,-99
24/03/2020,2,59,24,21,45,32,-99,68,37,19,-99,-99,-99,15,58,-99,-99,-99,25,-99,76,24,68,-99,-99,60,78,-99
24/03/2020,3,61,20,22,37,28,-99,33,28,18,-99,-99,-99,13,54,-99,-99,-99,18,-99,94,19,68,19,-99,57,84,-99
24/03/2020,4,48,19,21,22,36,-99,39,34,20,-99,-99,-99,15,34,-99,-99,-99,16,-99,90,16,33,53,-99,68,63,-99
24/03/2020,5,40,23,18,28,35,-99,27,30,18,-99,-99,-99,13,31,-99,-99,-99,19,-99,69,21,39,21,-99,71,47,-99
24/03/2020,6,43,14,28,33,46,-99,27,48,17,-99,-99,-99,9,19,-99,-99,-99,17,-99,65,20,42,26,-99,72,99,-99
24/03/2020,7,48,15,35,45,78,-99,29,106,39,-99,-99,-99,9,64,-99,-99,-99,26,-99,78,23,49,33,-99,70,92,-99
24/03/2020,8,59,27,58,51,86,-99,14,118,46,-99,-99,-99,10,60,-99,-99,-99,32,-99,134,15,113,55,-99,64,107,-99
24/03/2020,9,61,45,55,70,66,-99,27,97,54,-99,-99,-99,39,71,-99,-99,-99,38,-99,118,29,84,121,-99,84,92,-99
24/03/2020,10,52,53,66,79,71,-99,44,82,49,-99,-99,-99,31,75,-99,-99,-99,48,-99,99,21,76,90,-99,87,-99,-99
24/03/2020,11,50,45,62,67,71,-99,18,77,64,-99,-99,-99,20,62,-99,-99,-99,52,-99,86,35,13,59,-99,76,-99,-99
24/03/2020,12,53,49,34,48,58,-99,43,22,38,-99,-99,-99,31,62,-99,-99,-99,61,-99,64,45,-99,-99,-99,80,-99,-99
24/03/2020,13,95,43,25,42,27,-99,27,27,25,-99,-99,-99,45,52,-99,-99,-99,39,-99,43,31,22,-99,-99,55,-99,-99
24/03/2020,14,52,28,33,31,49,-99,24,7,19,-99,-99,-99,35,39,-99,-99,-99,13,-99,46,32,26,-99,-99,57,-99,-99
24/03/2020,15,52,29,28,18,32,-99,31,13,29,-99,-99,-99,30,24,-99,-99,-99,22,-99,41,36,45,-99,-99,43,-99,-99
24/03/2020,16,43,37,9,32,41,-99,45,20,21,-99,-99,-99,33,23,-99,-99,-99,28,-99,44,30,34,28,-99,46,-99,-99
24/03/2020,17,49,38,18,33,34,-99,24,30,32,-99,-99,-99,38,29,-99,-99,-99,42,-99,46,47,36,29,-99,42,-99,-99
24/03/2020,18,45,34,28,39,36,-99,51,38,40,-99,-99,-99,38,26,-99,-99,-99,34,-99,40,38,35,30,-99,38,-99,-99
24/03/2020,19,54,39,53,32,57,-99,54,38,38,-99,-99,-99,32,37,-99,-99,-99,29,-99,-99,29,231,38,-99,55,-99,-99
24/03/2020,20,68,45,96,42,72,-99,53,108,56,-99,-99,-99,48,43,-99,-99,-99,54,-99,-99,38,107,56,-99,51,231,-99
24/03/2020,21,37,44,113,27,54,-99,55,58,65,-99,-99,-99,35,40,-99,-99,-99,38,-99,43,41,106,45,-99,46,79,-99
24/03/2020,22,35,32,51,20,34,-99,44,53,35,-99,-99,-99,26,26,-99,-99,-99,28,-99,42,29,58,30,-99,38,37,-99
24/03/2020,23,39,32,56,29,35,-99,42,53,44,-99,-99,-99,22,17,-99,-99,-99,34,-99,48,34,-99,34,-99,40,133,-99
24/03/2020,24,26,22,56,40,43,-99,43,76,30,-99,-99,-99,15,25,-99,-99,-99,19,-99,40,28,-99,70,-99,37,84,-99
25/03/2020,1,39,14,38,28,65,-99,-99,62,38,-99,-99,-99,16,34,-99,-99,-99,25,-99,32,23,-99,44,-99,43,24,-99
25/03/2020,2,35,14,25,23,52,-99,18,50,17,-99,-99,-99,14,38,-99,-99,-99,14,-99,24,18,-99,33,-99,64,34,-99
