FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
29/05/2019,3,50,46,41,-99,49,-99,-99,33,41,-99,-99,40,-99,42,41,37,-99,-99,-99,49,-99,21,48,20,38,44,47
29/05/2019,4,44,44,40,-99,44,-99,-99,33,43,-99,-99,45,-99,39,47,37,-99,-99,-99,39,-99,-99,38,37,26,37,45
29/05/2019,5,49,46,53,-99,43,-99,-99,61,53,-99,-99,39,-99,33,50,47,-99,-99,-99,53,-99,52,39,42,36,17,51
29/05/2019,6,53,49,63,-99,56,-99,-99,59,73,-99,-99,42,-99,38,53,48,-99,-99,-99,54,-99,51,57,51,42,63,69
29/05/2019,7,78,54,72,-99,57,-99,-99,98,92,-99,-99,47,-99,37,59,55,-99,-99,-99,82,-99,52,78,85,46,109,76
29/05/2019,8,90,54,77,-99,59,-99,-99,99,90,-99,-99,53,-99,36,58,56,-99,-99,-99,64,-99,30,67,137,44,99,73
29/05/2019,9,59,49,83,-99,64,-99,-99,107,69,-99,-99,55,-99,35,61,54,-99,-99,-99,72,-99,54,70,87,67,61,65
29/05/2019,10,50,47,97,-99,71,-99,-99,82,49,-99,-99,63,-99,37,64,49,-99,-99,-99,74,-99,11,63,68,45,54,85
29/05/2019,11,70,45,58,-99,64,-99,-99,65,44,-99,-99,64,-99,39,53,73,-99,-99,-99,76,-99,-99,73,8,43,35,83
29/05/2019,12,62,58,26,-99,57,-99,-99,63,21,-99,-99,44,-99,44,61,67,-99,-99,-99,82,-99,37,-99,14,73,23,89
29/05/2019,13,48,65,11,-99,71,-99,-99,12,19,-99,-99,57,-99,38,72,51,-99,-99,-99,73,-99,36,77,-99,53,46,86
29/05/2019,14,44,52,70,-99,63,-99,-99,34,32,-99,-99,70,-99,49,67,58,-99,-99,-99,54,-99,96,35,66,34,41,57
29/05/2019,15,44,57,20,-99,38,-99,-99,32,26,-99,-99,51,-99,33,49,49,-99,-99,-99,48,-99,79,49,15,34,37,68
29/05/2019,16,56,45,54,-99,45,-99,-99,36,33,-99,-99,42,-99,36,52,29,-99,-99,-99,85,-99,129,56,23,69,39,67
29/05/2019,17,73,60,56,-99,63,-99,-99,17,79,-99,-99,43,-99,82,83,58,-99,-99,-99,189,-99,101,50,4,99,46,158
29/05/2019,18,117,78,31,-99,89,-99,-99,46,119,-99,-99,100,-99,77,89,86,-99,-99,-99,162,-99,129,82,104,100,139,153
29/05/2019,19,76,64,191,-99,75,-99,-99,66,116,-99,-99,78,-99,74,83,79,-99,-99,-99,162,-99,87,105,258,94,164,141
29/05/2019,20,89,56,116,-99,75,-99,-99,131,90,-99,-99,66,-99,79,67,61,-99,-99,-99,98,-99,66,67,178,75,127,85
29/05/2019,21,76,52,67,-99,69,-99,-99,82,72,-99,-99,60,-99,63,61,52,-99,-99,-99,89,-99,64,70,59,61,83,74
29/05/2019,22,63,47,60,-99,69,-99,-99,88,68,-99,-99,50,-99,-99,56,46,-99,-99,-99,95,-99,85,-99,62,67,78,72
29/05/2019,23,54,51,74,-99,54,-99,-99,106,64,-99,-99,49,-99,-99,52,50,-99,-99,-99,69,-99,48,-99,73,49,51,68
29/05/2019,24,47,48,66,-99,47,-99,-99,75,56,-99,-99,47,-99,46,47,50,-99,-99,-99,60,-99,41,29,51,68,47,58
30/05/2019,1,51,45,77,-99,55,-99,-99,45,47,-99,-99,50,-99,146,53,43,-99,-99,-99,59,-99,47,74,61,25,47,58
30/05/2019,2,46,42,44,-99,47,-99,-99,47,32,-99,-99,47,-99,29,57,44,-99,-99,-99,68,-99,50,56,28,42,38,67
30/05/2019,3,47,40,41,-99,40,-99,-99,31,37,-99,-99,44,-99,45,50,48,-99,-99,-99,86,-99,8,49,-99,44,44,79
30/05/2019,4,52,41,42,-99,50,-99,-99,31,36,-99,-99,45,-99,37,40,43,-99,-99,-99,57,-99,46,48,56,28,61,53
30/05/2019,5,72,44,39,-99,51,-99,-99,46,44,-99,-99,42,-99,37,44,33,-99,-99,-99,40,-99,-99,62,49,35,51,56
30/05/2019,6,69,49,49,-99,57,-99,-99,50,53,-99,-99,44,-99,65,57,36,-99,-99,-99,72,-99,-99,65,60,53,58,73
30/05/2019,7,71,49,39,-99,63,-99,-99,126,93,-99,-99,45,-99,53,65,33,-99,-99,-99,64,-99,-99,112,64,53,130,69
30/05/2019,8,94,47,99,-99,69,-99,-99,115,104,-99,-99,54,-99,45,58,48,-99,-99,-99,121,-99,-99,86,131,58,153,95
30/05/2019,9,85,49,89,-99,74,-99,-99,73,72,-99,-99,72,-99,30,68,60,-99,-99,-99,79,-99,-99,81,139,32,113,103
30/05/2019,10,41,52,52,-99,80,-99,-99,66,60,-99,-99,59,-99,46,84,71,-99,-99,-99,77,-99,-99,92,83,71,56,83
30/05/2019,11,39,62,66,-99,50,-99,-99,-99,16,-99,-99,82,-99,54,73,81,-99,-99,-99,107,-99,-99,85,-99,61,17,82
30/05/2019,12,75,58,-99,-99,61,-99,-99,15,25,-99,-99,63,-99,41,85,58,-99,-99,-99,62,-99,-99,26,-99,66,23,57
30/05/2019,13,83,62,36,-99,49,-99,-99,46,15,-99,-99,52,-99,48,56,52,-99,-99,-99,64,-99,-99,-99,-99,53,25,72
30/05/2019,14,35,49,70,-99,40,-99,-99,33,48,-99,-99,42,-99,21,38,75,-99,-99,-99,67,-99,46,53,-99,-99,40,84
30/05/2019,15,53,42,44,-99,66,-99,-99,20,52,-99,-99,55,-99,25,51,39,-99,-99,-99,81,-99,31,53,-99,-99,37,78
30/05/2019,16,67,56,50,-99,66,-99,-99,47,85,-99,-99,27,-99,49,57,48,-99,-99,-99,124,-99,168,69,40,72,67,119
30/05/2019,17,69,69,118,-99,72,-99,-99,126,120,-99,-99,81,-99,65,96,38,-99,-99,-99,89,-99,101,81,222,78,167,119
30/05/2019,18,108,70,203,-99,86,-99,-99,147,191,-99,-99,97,-99,68,74,73,-99,-99,-99,109,-99,204,128,118,91,152,136
30/05/2019,19,114,67,109,-99,69,-99,-99,106,109,-99,-99,63,-99,73,94,84,-99,-99,-99,139,-99,22,84,126,79,110,114
30/05/2019,20,85,29,95,-99,74,-99,-99,85,72,-99,-99,36,-99,47,48,47,-99,-99,-99,87,-99,90,57,60,46,59,101
30/05/2019,21,68,37,58,-99,77,-99,-99,63,86,-99,-99,39,-99,34,48,36,-99,-99,-99,62,-99,43,52,99,51,77,75
30/05/2019,22,71,30,91,-99,44,-99,-99,62,62,-99,-99,46,-99,39,44,36,-99,-99,-99,94,-99,36,40,128,36,69,66
30/05/2019,23,42,27,47,-99,53,-99,-99,24,66,-99,-99,44,-99,-99,49,43,-99,-99,-99,-99,-99,35,93,20,39,18,44
30/05/2019,24,32,38,18,-99,44,-99,-99,34,16,-99,-99,36,-99,-99,32,35,-99,-99,-99,63,-99,58,92,7,66,23,32
31/05/2019,1,35,41,27,-99,29,-99,-99,41,19,-99,-99,32,-99,25,33,32,-99,-99,-99,68,-99,20,19,43,62,31,37
31/05/2019,2,33,29,42,-99,10,-99,-99,35,33,-99,-99,29,-99,34,28,35,-99,-99,-99,43,-99,19,-99,34,58,23,35
31/05/2019,3,36,27,30,-99,35,-99,-99,39,30,-99,-99,34,-99,31,33,31,-99,-99,-99,36,-99,22,-99,37,57,36,40
31/05/2019,4,39,29,36,-99,56,-99,-99,43,27,-99,-99,37,-99,34,24,31,-99,-99,-99,59,-99,21,-99,40,37,44,34
31/05/2019,5,39,32,28,-99,43,-99,-99,35,28,-99,-99,45,-99,31,41,33,-99,-99,-99,68,-99,18,-99,31,32,42,35
31/05/2019,6,46,34,34,-99,46,-99,-99,45,29,-99,-99,46,-99,36,55,35,-99,-99,-99,34,-99,30,-99,25,41,41,49
31/05/2019,7,48,34,66,-99,62,-99,-99,95,46,-99,-99,55,-99,45,58,41,-99,-99,-99,79,-99,69,-99,46,50,69,56
31/05/2019,8,46,38,52,-99,64,-99,-99,76,48,-99,-99,56,-99,55,59,46,-99,-99,-99,-99,-99,35,-99,62,65,70,56
31/05/2019,9,68,37,43,-99,63,-99,-99,18,45,-99,-99,76,-99,43,60,47,-99,-99,-99,-99,-99,47,-99,51,74,56,57
31/05/2019,10,24,46,26,-99,54,-99,-99,22,32,-99,-99,73,-99,51,45,55,-99,-99,-99,-99,-99,50,-99,2,69,29,52
31/05/2019,11,25,51,19,-99,75,-99,-99,26,25,-99,-99,57,-99,47,41,48,-99,-99,-99,44,-99,35,-99,-99,51,1,54
31/05/2019,12,18,47,4,-99,33,-99,-99,18,27,-99,-99,51,-99,27,33,44,-99,-99,-99,29,-99,8,-99,-99,41,13,33
31/05/2019,13,17,42,19,-99,32,-99,-99,16,7,-99,-99,47,-99,26,32,36,-99,-99,-99,32,-99,14,-99,-99,43,14,33
31/05/2019,14,28,34,20,-99,32,-99,-99,26,14,-99,-99,38,-99,39,31,27,-99,-99,-99,44,-99,18,-99,-99,29,20,34
31/05/2019,15,25,37,19,-99,31,-99,-99,53,25,-99,-99,33,-99,23,24,27,-99,-99,-99,52,-99,80,-99,-99,36,9,55
31/05/2019,16,28,39,82,-99,21,-99,-99,48,20,-99,-99,27,-99,28,31,27,-99,-99,-99,42,-99,-99,-99,23,29,27,45
31/05/2019,17,37,39,63,-99,30,-99,-99,42,58,-99,-99,41,-99,24,28,33,-99,-99,-99,44,-99,10,-99,61,32,51,42
31/05/2019,18,64,36,55,-99,56,-99,-99,52,79,-99,-99,33,-99,26,33,31,-99,-99,-99,76,-99,136,-99,48,52,51,72
31/05/2019,19,82,45,135,-99,53,-99,-99,134,72,-99,-99,56,-99,52,58,-99,-99,-99,-99,140,-99,49,-99,183,54,142,111
31/05/2019,20,83,32,91,-99,47,-99,-99,85,78,-99,-99,24,-99,42,43,37,-99,-99,-99,-99,-99,55,-99,88,-99,55,84
31/05/2019,21,35,16,44,-99,37,-99,-99,25,35,-99,-99,33,-99,38,26,43,-99,-99,-99,-99,-99,39,-99,45,-99,33,41
31/05/2019,22,22,28,38,-99,36,-99,-99,45,28,-99,-99,36,-99,33,44,39,-99,-99,-99,-99,-99,8,-99,38,-99,34,50
31/05/2019,23,25,31,41,-99,27,-99,-99,25,42,-99,-99,36,-99,37,32,27,-99,-99,-99,-99,-99,69,-99,27,-99,19,30
31/05/2019,24,19,28,16,-99,25,-99,-99,13,22,-99,-99,26,-99,-99,32,15,-99,-99,-99,-99,-99,45,-99,1,-99,11,28
01/06/2019,1,14,20,15,-99,-99,-99,-99,13,5,-99,-99,12,-99,-99,16,19,-99,-99,-99,-99,-99,-99,-99,19,21,11,14
01/06/2019,2,8,12,18,-99,-99,-99,-99,6,10,-99,-99,9,-99,-99,-99,14,-99,-99,-99,-99,-99,5,-99,6,37,5,-99
01/06/2019,3,4,12,1,-99,-99,-99,-99,4,4,-99,-99,11,-99,-99,-99,13,-99,-99,-99,-99,-99,3,-99,1,10,-99,-99
01/06/2019,4,3,14,9,-99,-99,-99,-99,10,10,-99,-99,11,-99,-99,-99,14,-99,-99,-99,-99,-99,14,-99,9,6,9,-99
01/06/2019,5,7,11,16,-99,-99,-99,-99,21,4,-99,-99,16,-99,-99,11,13,-99,-99,-99,-99,-99,13,-99,10,26,10,-99
01/06/2019,6,10,9,15,-99,-99,-99,-99,17,6,-99,-99,15,-99,-99,26,13,-99,-99,-99,-99,-99,14,-99,32,14,18,-99
01/06/2019,7,24,13,29,-99,-99,-99,-99,68,9,-99,-99,17,-99,-99,28,19,-99,-99,-99,-99,-99,21,-99,39,19,37,-99
01/06/2019,8,22,14,36,-99,-99,-99,-99,60,13,-99,-99,29,-99,-99,38,16,-99,-99,-99,-99,-99,31,-99,23,32,22,-99
01/06/2019,9,40,14,20,-99,-99,-99,-99,14,11,-99,-99,32,-99,-99,26,18,-99,-99,-99,-99,-99,16,-99,1,48,25,-99
01/06/2019,10,31,17,17,-99,-99,-99,-99,-99,3,-99,-99,35,-99,-99,34,20,-99,-99,-99,-99,-99,13,-99,1,28,23,-99
01/06/2019,11,15,18,20,-99,-99,-99,-99,1,21,-99,-99,35,-99,-99,31,24,-99,-99,-99,-99,-99,15,-99,5,36,9,-99
01/06/2019,12,20,28,23,-99,-99,-99,-99,15,17,-99,-99,29,-99,-99,-99,28,-99,-99,-99,-99,-99,10,-99,1,30,4,-99
01/06/2019,13,18,38,19,-99,-99,-99,-99,44,15,-99,-99,13,-99,-99,22,32,-99,-99,-99,-99,-99,13,-99,1,29,36,-99
01/06/2019,14,36,30,56,-99,-99,-99,-99,48,32,-99,-99,18,-99,-99,25,25,-99,-99,-99,-99,-99,14,-99,71,23,47,-99
01/06/2019,15,60,29,104,-99,-99,-99,-99,57,58,-99,-99,31,-99,-99,30,35,-99,-99,-99,-99,-99,124,-99,149,35,67,-99
01/06/2019,16,48,39,32,-99,-99,-99,-99,71,52,-99,-99,34,-99,-99,40,38,-99,-99,-99,-99,-99,90,-99,1,63,57,62
01/06/2019,17,28,32,38,-99,-99,-99,-99,35,107,-99,-99,25,-99,-99,34,3,-99,-99,-99,-99,-99,37,-99,9,29,21,34
01/06/2019,18,39,24,34,-99,-99,-99,-99,40,33,-99,-99,40,-99,-99,28,14,-99,-99,-99,-99,-99,-99,-99,19,33,70,27
01/06/2019,19,46,13,56,-99,-99,-99,-99,45,16,-99,-99,18,-99,-99,14,13,-99,-99,-99,-99,-99,64,-99,56,38,47,51
01/06/2019,20,37,15,44,-99,-99,-99,-99,42,38,-99,-99,21,-99,-99,14,20,-99,-99,-99,-99,-99,53,-99,40,18,34,36
01/06/2019,21,30,20,40,-99,-99,-99,-99,38,-99,-99,-99,27,-99,-99,14,24,-99,-99,-99,-99,-99,25,-99,70,14,35,29
01/06/2019,22,21,21,34,-99,-99,-99,-99,24,22,-99,-99,17,-99,-99,18,18,-99,-99,-99,-99,-99,21,-99,7,14,15,24
01/06/2019,23,20,19,13,-99,-99,-99,-99,23,9,-99,-99,15,-99,-99,22,15,-99,-99,-99,-99,-99,34,-99,20,27,20,33
01/06/2019,24,18,17,25,-99,-99,-99,-99,45,10,-99,-99,12,-99,-99,15,15,-99,-99,-99,-99,-99,20,-99,29,-99,25,15
02/06/2019,1,15,14,40,-99,-99,-99,-99,32,17,-99,-99,14,-99,-99,20,14,-99,-99,-99,-99,-99,10,-99,65,-99,39,12
02/06/2019,2,6,15,43,-99,-99,-99,-99,8,23,-99,-99,10,-99,-99,12,14,-99,-99,-99,-99,-99,30,-99,29,-99,13,18
02/06/2019,3,4,15,6,-99,-99,-99,-99,3,7,-99,-99,13,-99,-99,4,11,-99,-99,-99,-99,-99,18,-99,28,-99,16,11
02/06/2019,4,7,11,8,-99,-99,-99,-99,12,5,-99,-99,11,-99,-99,-99,14,-99,-99,-99,-99,-99,8,-99,10,-99,-99,-99
02/06/2019,5,5,8,5,-99,-99,-99,-99,-99,4,-99,-99,15,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99
02/06/2019,6,10,9,-99,-99,-99,-99,-99,-99,18,-99,-99,8,-99,-99,-99,23,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,16
02/06/2019,7,11,7,-99,-99,-99,-99,-99,-99,6,-99,-99,9,-99,-99,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11,13
02/06/2019,8,22,5,-99,-99,-99,-99,-99,-99,7,-99,-99,19,-99,-99,18,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,17,13
02/06/2019,9,16,12,-99,-99,-99,-99,-99,-99,-99,-99,-99,16,-99,-99,18,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,16,12
02/06/2019,10,10,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,27,-99,-99,20,3,-99,-99,-99,-99,-99,16,-99,-99,-99,3,11
02/06/2019,11,19,10,-99,-99,-99,-99,-99,17,-99,-99,-99,14,-99,-99,18,15,-99,-99,-99,-99,-99,4,-99,-99,-99,16,21
02/06/2019,12,5,14,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,14,10,-99,-99,-99,-99,-99,14,-99,-99,-99,6,40
02/06/2019,13,14,19,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,18,17,-99,-99,-99,-99,-99,5,-99,-99,-99,7,26
02/06/2019,14,7,20,6,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,23,10,-99,-99,-99,-99,-99,5,-99,-99,-99,5,14
02/06/2019,15,22,16,13,-99,-99,-99,-99,2,6,-99,-99,-99,-99,-99,19,18,-99,-99,-99,-99,-99,13,-99,-99,-99,14,30
02/06/2019,16,9,16,11,-99,-99,-99,-99,9,22,-99,-99,14,-99,-99,12,17,-99,-99,-99,-99,-99,36,-99,-99,-99,13,19
02/06/2019,17,9,12,27,-99,-99,-99,-99,-99,24,-99,-99,16,-99,-99,-99,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,22
02/06/2019,18,16,10,-99,-99,-99,-99,-99,13,10,-99,-99,12,-99,-99,-99,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,16,24
02/06/2019,19,30,12,30,-99,-99,-99,-99,66,7,-99,-99,20,-99,-99,-99,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,51,40
02/06/2019,20,30,12,41,-99,-99,-99,-99,19,29,-99,-99,15,-99,-99,-99,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,29,22
02/06/2019,21,23,13,27,-99,-99,-99,-99,36,26,-99,-99,15,-99,-99,-99,9,-99,-99,-99,-99,-99,46,-99,-99,-99,26,-99
02/06/2019,22,21,17,34,-99,-99,-99,-99,20,23,-99,-99,15,-99,-99,-99,17,-99,-99,-99,-99,-99,40,-99,-99,-99,34,-99
02/06/2019,23,8,15,14,-99,-99,-99,-99,15,12,-99,-99,11,-99,-99,-99,11,-99,-99,-99,-99,-99,20,-99,-99,-99,8,-99
02/06/2019,24,11,9,4,-99,-99,-99,-99,2,1,-99,-99,13,-99,-99,-99,10,-99,-99,-99,-99,-99,9,-99,-99,-99,7,-99
03/06/2019,1,10,14,8,-99,-99,-99,-99,16,-99,-99,-99,12,-99,-99,-99,14,-99,-99,-99,-99,-99,7,-99,-99,-99,6,-99
03/06/2019,2,7,8,1,-99,-99,-99,-99,8,-99,-99,-99,12,-99,-99,12,10,-99,-99,-99,-99,-99,2,-99,-99,-99,16,5
03/06/2019,3,7,10,10,-99,-99,-99,-99,1,-99,-99,-99,12,-99,-99,15,10,-99,-99,-99,-99,-99,21,-99,-99,-99,15,14
03/06/2019,4,5,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,18,-99,-99,8,20,-99,-99,-99,-99,-99,10,-99,-99,-99,7,10
03/06/2019,5,8,13,13,-99,-99,-99,-99,1,3,-99,-99,18,-99,-99,23,15,-99,-99,-99,-99,-99,16,-99,-99,18,5,14
03/06/2019,6,15,8,5,-99,-99,-99,-99,23,10,-99,-99,27,-99,-99,27,15,-99,-99,-99,-99,-99,31,-99,-99,21,15,9
03/06/2019,7,23,12,46,-99,-99,-99,-99,16,17,-99,-99,21,-99,-99,37,16,-99,-99,-99,-99,-99,31,-99,-99,26,31,13
03/06/2019,8,30,8,36,-99,-99,-99,-99,8,18,-99,-99,31,-99,-99,30,16,-99,-99,-99,-99,-99,38,-99,-99,27,35,16
03/06/2019,9,18,5,22,-99,-99,-99,-99,2,11,-99,-99,21,-99,-99,21,19,-99,-99,-99,-99,-99,32,-99,-99,36,17,33
03/06/2019,10,9,13,16,-99,-99,-99,-99,18,7,-99,-99,29,-99,-99,27,14,-99,-99,-99,-99,-99,37,-99,-99,55,10,28
03/06/2019,11,17,14,54,-99,-99,-99,-99,22,18,-99,-99,29,-99,-99,34,17,-99,-99,-99,-99,-99,52,-99,-99,26,25,40
03/06/2019,12,23,17,30,-99,-99,-99,-99,33,15,-99,-99,24,-99,-99,20,22,-99,-99,-99,-99,-99,41,-99,-99,29,30,35
03/06/2019,13,28,21,34,-99,-99,-99,-99,30,30,-99,-99,32,-99,-99,33,15,-99,-99,-99,-99,-99,51,-99,-99,42,33,32
03/06/2019,14,35,30,38,-99,-99,-99,-99,15,29,-99,-99,28,-99,-99,42,32,-99,-99,-99,-99,-99,63,-99,-99,38,27,47
03/06/2019,15,26,39,35,-99,-99,-99,-99,37,25,-99,-99,36,-99,-99,27,33,-99,-99,-99,-99,-99,51,-99,-99,41,29,50
03/06/2019,16,14,48,46,-99,-99,-99,-99,35,46,-99,-99,30,-99,-99,29,30,-99,-99,-99,-99,-99,66,-99,-99,32,7,43
03/06/2019,17,12,32,44,-99,-99,-99,-99,14,40,-99,-99,27,-99,-99,30,27,-99,-99,-99,-99,-99,35,-99,-99,29,20,-99
03/06/2019,18,13,24,24,-99,-99,-99,-99,21,56,-99,-99,22,-99,-99,32,29,-99,-99,-99,-99,-99,38,-99,-99,35,23,-99
03/06/2019,19,21,21,38,-99,-99,-99,-99,31,45,-99,-99,13,-99,-99,23,17,-99,-99,-99,-99,-99,27,-99,-99,-99,17,-99
03/06/2019,20,15,16,20,-99,-99,-99,-99,19,20,-99,-99,8,-99,-99,-99,14,-99,-99,-99,-99,-99,35,-99,-99,-99,25,-99
03/06/2019,21,18,-99,6,-99,-99,-99,-99,7,15,-99,-99,15,-99,-99,14,17,-99,-99,-99,-99,-99,20,-99,-99,-99,18,-99
03/06/2019,22,14,17,14,-99,-99,-99,-99,23,7,-99,-99,18,-99,-99,16,14,-99,-99,-99,-99,-99,22,-99,-99,-99,16,-99
03/06/2019,23,15,9,12,-99,-99,-99,-99,19,10,-99,-99,16,-99,-99,9,14,-99,-99,-99,-99,-99,18,-99,-99,-99,13,-99
03/06/2019,24,14,6,-99,-99,-99,-99,-99,9,-99,-99,-99,16,-99,-99,16,-99,-99,-99,-99,-99,-99,14,-99,-99,-99,8,-99
04/06/2019,1,12,7,2,-99,-99,-99,-99,29,-99,-99,-99,10,-99,-99,23,-99,-99,-99,-99,-99,-99,24,-99,-99,-99,20,-99
04/06/2019,2,15,7,10,-99,-99,-99,-99,11,-99,-99,-99,7,-99,-99,-99,9,-99,-99,-99,-99,-99,15,-99,-99,-99,4,-99
04/06/2019,3,8,8,15,-99,-99,-99,-99,-99,12,-99,-99,15,-99,-99,-99,11,-99,-99,-99,-99,-99,8,-99,-99,-99,2,-99
04/06/2019,4,2,5,16,-99,-99,-99,-99,14,7,-99,-99,19,-99,-99,-99,25,-99,-99,-99,-99,-99,16,-99,-99,11,8,-99
04/06/2019,5,3,8,21,-99,-99,-99,-99,15,18,-99,-99,12,-99,-99,14,19,-99,-99,-99,-99,-99,13,-99,-99,10,9,21
04/06/2019,6,6,12,14,-99,-99,-99,-99,14,13,-99,-99,22,-99,-99,15,25,-99,-99,-99,-99,-99,16,-99,-99,9,11,35
04/06/2019,7,8,11,5,-99,-99,-99,-99,37,19,-99,-99,17,-99,-99,15,18,-99,-99,-99,-99,-99,21,-99,-99,10,13,39
04/06/2019,8,13,12,27,-99,-99,-99,-99,33,3,-99,-99,23,-99,-99,27,26,-99,-99,-99,-99,-99,33,-99,-99,18,16,55
04/06/2019,9,14,14,23,-99,-99,-99,-99,13,17,-99,-99,29,-99,-99,34,-99,-99,-99,-99,-99,-99,46,-99,-99,20,17,68
04/06/2019,10,16,20,8,-99,-99,-99,-99,35,39,-99,-99,38,-99,-99,38,-99,-99,-99,-99,-99,-99,24,-99,-99,-99,28,47
04/06/2019,11,28,21,27,-99,-99,-99,-99,21,27,-99,-99,39,-99,-99,47,-99,-99,-99,-99,-99,-99,49,-99,-99,36,17,35
04/06/2019,12,18,30,17,-99,-99,-99,-99,38,24,-99,-99,31,-99,-99,24,-99,-99,-99,-99,-99,-99,74,-99,-99,40,17,43
04/06/2019,13,14,12,42,-99,-99,-99,-99,28,-99,-99,-99,26,-99,-99,35,-99,-99,-99,-99,-99,-99,4,-99,-99,42,-99,61
04/06/2019,14,-99,18,4,-99,-99,-99,-99,1,-99,-99,-99,19,-99,-99,16,-99,-99,-99,-99,-99,-99,72,-99,-99,48,15,41
04/06/2019,15,5,10,31,-99,-99,-99,-99,44,-99,-99,-99,19,-99,-99,24,-99,-99,-99,-99,-99,-99,39,-99,-99,37,38,29
04/06/2019,16,53,6,49,-99,-99,-99,-99,51,16,-99,-99,16,-99,-99,23,-99,-99,-99,-99,-99,-99,91,-99,-99,28,12,39
04/06/2019,17,42,13,6,12,-99,-99,-99,34,14,-99,-99,16,-99,34,14,-99,-99,13,-99,-99,-99,1,-99,-99,21,43,32
04/06/2019,18,16,9,68,6,-99,-99,-99,21,18,-99,-99,28,-99,20,29,-99,-99,12,-99,-99,-99,32,-99,-99,26,36,47
04/06/2019,19,16,13,34,7,-99,-99,-99,13,58,-99,-99,24,-99,30,30,-99,-99,12,-99,-99,-99,27,-99,-99,13,30,30
04/06/2019,20,8,17,25,13,-99,-99,-99,15,26,-99,-99,18,-99,14,21,-99,-99,15,-99,-99,-99,9,-99,-99,18,10,28
04/06/2019,21,18,15,15,14,-99,-99,-99,16,20,-99,-99,19,-99,17,12,-99,-99,13,-99,-99,-99,6,-99,-99,12,16,34
04/06/2019,22,20,24,16,5,-99,-99,-99,29,6,-99,-99,12,-99,2,16,-99,-99,14,-99,-99,-99,12,-99,-99,9,30,33
04/06/2019,23,20,22,3,11,-99,-99,-99,15,11,-99,-99,19,-99,12,21,-99,-99,12,-99,-99,-99,12,-99,-99,17,17,33
04/06/2019,24,13,12,17,16,-99,-99,-99,19,20,-99,-99,18,-99,6,19,-99,-99,14,-99,-99,-99,1,-99,-99,6,8,29
05/06/2019,1,19,17,23,6,-99,-99,-99,20,17,-99,-99,15,-99,7,17,-99,-99,7,-99,-99,-99,-99,-99,-99,9,15,34
05/06/2019,2,22,15,13,12,-99,-99,-99,-99,12,-99,-99,17,-99,15,9,-99,-99,10,-99,-99,-99,-99,-99,-99,19,4,27
05/06/2019,3,19,9,10,6,-99,-99,-99,-99,9,-99,-99,14,-99,8,13,-99,-99,14,-99,-99,-99,-99,-99,-99,8,10,24
05/06/2019,4,19,13,15,4,-99,-99,-99,-99,13,-99,-99,6,-99,3,16,-99,-99,11,-99,-99,-99,-99,-99,-99,6,12,26
05/06/2019,5,20,16,17,6,-99,-99,-99,-99,17,-99,-99,10,-99,6,17,-99,-99,15,-99,-99,-99,-99,-99,-99,13,15,29
05/06/2019,6,20,13,24,11,-99,-99,-99,-99,28,-99,-99,-99,-99,11,26,-99,-99,19,-99,-99,-99,-99,-99,-99,21,34,44
05/06/2019,7,30,14,40,16,-99,-99,-99,-99,75,-99,-99,19,-99,14,30,-99,-99,19,-99,-99,-99,-99,-99,-99,33,61,53
05/06/2019,8,27,27,62,22,-99,-99,-99,-99,35,-99,-99,29,-99,-99,21,-99,-99,14,-99,-99,-99,-99,-99,-99,-99,39,34
05/06/2019,9,23,19,57,11,-99,-99,-99,-99,34,-99,-99,35,-99,-99,41,-99,-99,14,-99,-99,-99,-99,-99,-99,-99,53,30
05/06/2019,10,15,17,30,21,-99,-99,-99,-99,32,-99,-99,25,-99,-99,33,-99,-99,20,-99,-99,-99,-99,-99,-99,-99,28,24
05/06/2019,11,10,24,40,37,-99,-99,-99,-99,-99,-99,-99,34,-99,-99,15,-99,-99,16,-99,-99,-99,-99,-99,-99,-99,26,43
05/06/2019,12,10,26,7,27,-99,-99,-99,-99,14,-99,-99,28,-99,-99,23,-99,-99,21,-99,-99,-99,-99,-99,-99,-99,26,45
05/06/2019,13,11,15,5,20,-99,-99,-99,-99,10,-99,-99,28,-99,-99,18,-99,-99,17,-99,-99,-99,-99,-99,-99,-99,26,36
