"","Year","Month","Day","station","Date","PromDiario","ZONA"
"8960","2020","09","20","TLA",2020-09-20,29,"NO"
"8961","2020","07","12","TLA",2020-07-12,21,"NO"
"8962","2019","02","13","TLA",2019-02-13,68,"NO"
"8963","2019","04","15","TLA",2019-04-15,89,"NO"
"8964","2020","04","18","TLA",2020-04-18,55,"NO"
"8965","2019","09","17","TLA",2019-09-17,43,"NO"
"8966","2019","04","13","TLA",2019-04-13,48,"NO"
"8967","2019","01","28","TLA",2019-01-28,62,"NO"
"8968","2019","01","19","TLA",2019-01-19,40,"NO"
"8969","2020","12","27","TLA",2020-12-27,42,"NO"
"8970","2020","03","01","TLA",2020-03-01,49,"NO"
"8971","2019","11","22","TLA",2019-11-22,56,"NO"
"8972","2019","12","27","TLA",2019-12-27,70,"NO"
"8973","2019","07","08","TLA",2019-07-08,40,"NO"
"8974","2019","12","18","TLA",2019-12-18,90,"NO"
"8975","2020","05","15","TLA",2020-05-15,46,"NO"
"8976","2019","05","11","TLA",2019-05-11,81,"NO"
"8977","2019","04","07","TLA",2019-04-07,49,"NO"
"8978","2019","12","14","TLA",2019-12-14,61,"NO"
"8979","2020","12","25","TLA",2020-12-25,72,"NO"
"8980","2020","02","10","TLA",2020-02-10,52,"NO"
"8981","2020","02","28","TLA",2020-02-28,60,"NO"
"8982","2020","09","01","TLA",2020-09-01,33,"NO"
"8983","2020","09","13","TLA",2020-09-13,23,"NO"
"8984","2019","07","17","TLA",2019-07-17,31,"NO"
"8985","2019","11","18","TLA",2019-11-18,31,"NO"
"8986","2020","02","23","TLA",2020-02-23,56,"NO"
"8987","2020","06","29","TLA",2020-06-29,45,"NO"
"8988","2019","03","17","TLA",2019-03-17,54,"NO"
"8989","2020","08","23","TLA",2020-08-23,28,"NO"
"8990","2019","09","16","TLA",2019-09-16,37,"NO"
"8991","2020","07","05","TLA",2020-07-05,32,"NO"
"8992","2020","02","18","TLA",2020-02-18,52,"NO"
"8993","2019","03","26","TLA",2019-03-26,51,"NO"
"8994","2019","07","27","TLA",2019-07-27,27,"NO"
"8995","2020","05","31","TLA",2020-05-31,28,"NO"
"8996","2020","05","07","TLA",2020-05-07,36,"NO"
"8997","2020","07","02","TLA",2020-07-02,43,"NO"
"8998","2019","11","26","TLA",2019-11-26,67,"NO"
"8999","2019","05","12","TLA",2019-05-12,87,"NO"
"9000","2019","07","07","TLA",2019-07-07,39,"NO"
"9001","2019","08","28","TLA",2019-08-28,33,"NO"
"9002","2020","08","18","TLA",2020-08-18,23,"NO"
"9003","2020","05","14","TLA",2020-05-14,45,"NO"
"9004","2019","07","28","TLA",2019-07-28,26,"NO"
"9005","2020","12","24","TLA",2020-12-24,68,"NO"
"9006","2019","02","06","TLA",2019-02-06,81,"NO"
"9007","2020","06","11","TLA",2020-06-11,35,"NO"
"9008","2019","01","01","TLA",2019-01-01,68,"NO"
"9009","2019","07","31","TLA",2019-07-31,54,"NO"
"9010","2019","05","04","TLA",2019-05-04,70,"NO"
"9011","2019","05","13","TLA",2019-05-13,95,"NO"
"9012","2019","01","10","TLA",2019-01-10,58,"NO"
"9013","2020","08","19","TLA",2020-08-19,36,"NO"
"9014","2020","04","16","TLA",2020-04-16,62,"NO"
"9015","2020","06","15","TLA",2020-06-15,43,"NO"
"9016","2020","03","11","TLA",2020-03-11,58,"NO"
"9017","2020","02","12","TLA",2020-02-12,50,"NO"
"9018","2019","06","25","TLA",2019-06-25,37,"NO"
"9019","2019","05","08","TLA",2019-05-08,62,"NO"
"9020","2019","11","20","TLA",2019-11-20,62,"NO"
"9021","2020","05","21","TLA",2020-05-21,65,"NO"
"9022","2019","06","11","TLA",2019-06-11,32,"NO"
"9023","2019","12","10","TLA",2019-12-10,76,"NO"
"9024","2019","04","25","TLA",2019-04-25,81,"NO"
"9025","2019","08","16","TLA",2019-08-16,35,"NO"
"9026","2020","06","09","TLA",2020-06-09,39,"NO"
"9027","2019","03","12","TLA",2019-03-12,60,"NO"
"9028","2020","04","10","TLA",2020-04-10,36,"NO"
"9029","2019","07","09","TLA",2019-07-09,38,"NO"
"9030","2020","01","10","TLA",2020-01-10,62,"NO"
"9031","2020","12","20","TLA",2020-12-20,50,"NO"
"9032","2020","05","19","TLA",2020-05-19,38,"NO"
"9033","2020","07","24","TLA",2020-07-24,32,"NO"
"9034","2020","01","30","TLA",2020-01-30,33,"NO"
"9035","2020","02","21","TLA",2020-02-21,61,"NO"
"9036","2019","07","15","TLA",2019-07-15,34,"NO"
"9037","2019","03","24","TLA",2019-03-24,42,"NO"
"9038","2019","03","03","TLA",2019-03-03,49,"NO"
"9039","2020","01","13","TLA",2020-01-13,72,"NO"
"9040","2019","05","15","TLA",2019-05-15,87,"NO"
"9041","2019","09","22","TLA",2019-09-22,31,"NO"
"9042","2020","04","28","TLA",2020-04-28,41,"NO"
"9043","2020","03","15","TLA",2020-03-15,50,"NO"
"9044","2020","12","21","TLA",2020-12-21,69,"NO"
"9045","2020","03","03","TLA",2020-03-03,44,"NO"
"9046","2020","06","04","TLA",2020-06-04,27,"NO"
"9047","2019","01","12","TLA",2019-01-12,43,"NO"
"9048","2019","03","20","TLA",2019-03-20,53,"NO"
"9049","2020","06","27","TLA",2020-06-27,49,"NO"
"9050","2020","09","30","TLA",2020-09-30,56,"NO"
"9051","2019","05","10","TLA",2019-05-10,64,"NO"
"9052","2020","01","09","TLA",2020-01-09,79,"NO"
"9053","2019","08","26","TLA",2019-08-26,41,"NO"
"9054","2020","12","16","TLA",2020-12-16,54,"NO"
"9055","2019","03","04","TLA",2019-03-04,51,"NO"
"9056","2020","12","22","TLA",2020-12-22,69,"NO"
"9057","2020","08","12","TLA",2020-08-12,30,"NO"
"9058","2019","12","12","TLA",2019-12-12,59,"NO"
"9059","2019","03","02","TLA",2019-03-02,54,"NO"
"9060","2019","05","27","TLA",2019-05-27,56,"NO"
"9061","2019","09","18","TLA",2019-09-18,26,"NO"
"9062","2019","05","05","TLA",2019-05-05,60,"NO"
"9063","2019","07","14","TLA",2019-07-14,36,"NO"
"9064","2020","03","26","TLA",2020-03-26,52,"NO"
"9065","2020","02","08","TLA",2020-02-08,45,"NO"
"9066","2019","07","06","TLA",2019-07-06,42,"NO"
"9067","2020","08","06","TLA",2020-08-06,32,"NO"
"9068","2020","05","28","TLA",2020-05-28,47,"NO"
"9069","2019","02","03","TLA",2019-02-03,60,"NO"
"9070","2020","04","17","TLA",2020-04-17,59,"NO"
"9071","2020","03","02","TLA",2020-03-02,46,"NO"
"9072","2020","01","20","TLA",2020-01-20,29,"NO"
"9073","2019","12","28","TLA",2019-12-28,49,"NO"
"9074","2019","07","04","TLA",2019-07-04,46,"NO"
"9075","2020","03","17","TLA",2020-03-17,41,"NO"
"9076","2019","08","22","TLA",2019-08-22,39,"NO"
"9077","2020","01","15","TLA",2020-01-15,60,"NO"
"9078","2019","10","02","TLA",2019-10-02,27,"NO"
"9079","2020","01","25","TLA",2020-01-25,49,"NO"
"9080","2020","04","15","TLA",2020-04-15,64,"NO"
"9081","2019","07","02","TLA",2019-07-02,37,"NO"
"9082","2020","07","06","TLA",2020-07-06,29,"NO"
"9083","2019","05","21","TLA",2019-05-21,61,"NO"
"9084","2020","02","24","TLA",2020-02-24,53,"NO"
"9085","2020","06","30","TLA",2020-06-30,40,"NO"
"9086","2020","05","29","TLA",2020-05-29,35,"NO"
"9087","2019","06","15","TLA",2019-06-15,49,"NO"
"9088","2020","05","08","TLA",2020-05-08,38,"NO"
"9089","2020","07","03","TLA",2020-07-03,44,"NO"
"9090","2019","12","05","TLA",2019-12-05,65,"NO"
"9091","2020","02","22","TLA",2020-02-22,61,"NO"
"9092","2020","02","02","TLA",2020-02-02,56,"NO"
"9093","2019","09","23","TLA",2019-09-23,42,"NO"
"9094","2019","03","25","TLA",2019-03-25,48,"NO"
"9095","2019","02","09","TLA",2019-02-09,59,"NO"
"9096","2020","09","18","TLA",2020-09-18,21,"NO"
"9097","2019","03","11","TLA",2019-03-11,62,"NO"
"9098","2020","07","07","TLA",2020-07-07,31,"NO"
"9099","2020","08","25","TLA",2020-08-25,18,"NO"
"9100","2019","08","29","TLA",2019-08-29,29,"NO"
"9101","2019","05","02","TLA",2019-05-02,50,"NO"
"9102","2019","11","27","TLA",2019-11-27,63,"NO"
"9103","2020","04","02","TLA",2020-04-02,46,"NO"
"9104","2020","04","07","TLA",2020-04-07,45,"NO"
"9105","2020","06","19","TLA",2020-06-19,39,"NO"
"9106","2020","03","04","TLA",2020-03-04,45,"NO"
"9107","2019","03","30","TLA",2019-03-30,84,"NO"
"9108","2020","03","19","TLA",2020-03-19,44,"NO"
"9109","2019","02","05","TLA",2019-02-05,63,"NO"
"9110","2020","06","06","TLA",2020-06-06,30,"NO"
"9111","2020","09","22","TLA",2020-09-22,45,"NO"
"9112","2019","06","28","TLA",2019-06-28,33,"NO"
"9113","2019","05","18","TLA",2019-05-18,52,"NO"
"9114","2020","04","22","TLA",2020-04-22,39,"NO"
"9115","2019","08","14","TLA",2019-08-14,41,"NO"
"9116","2019","06","19","TLA",2019-06-19,42,"NO"
"9117","2020","06","10","TLA",2020-06-10,45,"NO"
"9118","2020","12","01","TLA",2020-12-01,60,"NO"
"9119","2020","10","11","TLA",2020-10-11,32,"NO"
"9120","2020","02","11","TLA",2020-02-11,47,"NO"
"9121","2020","09","14","TLA",2020-09-14,27,"NO"
"9122","2020","02","04","TLA",2020-02-04,33,"NO"
"9123","2019","01","03","TLA",2019-01-03,77,"NO"
"9124","2019","12","09","TLA",2019-12-09,72,"NO"
"9125","2020","05","23","TLA",2020-05-23,42,"NO"
"9126","2019","06","17","TLA",2019-06-17,47,"NO"
"9127","2019","09","20","TLA",2019-09-20,49,"NO"
"9128","2020","03","25","TLA",2020-03-25,54,"NO"
"9129","2020","02","09","TLA",2020-02-09,41,"NO"
"9130","2020","04","01","TLA",2020-04-01,57,"NO"
"9131","2019","11","24","TLA",2019-11-24,51,"NO"
"9132","2019","08","31","TLA",2019-08-31,26,"NO"
"9133","2020","06","21","TLA",2020-06-21,47,"NO"
"9134","2020","10","12","TLA",2020-10-12,27,"NO"
"9135","2020","06","18","TLA",2020-06-18,44,"NO"
"9136","2019","02","18","TLA",2019-02-18,56,"NO"
"9137","2020","01","07","TLA",2020-01-07,60,"NO"
"9138","2020","09","24","TLA",2020-09-24,44,"NO"
"9139","2019","01","20","TLA",2019-01-20,37,"NO"
"9140","2020","03","21","TLA",2020-03-21,49,"NO"
"9141","2019","12","08","TLA",2019-12-08,53,"NO"
"9142","2020","07","01","TLA",2020-07-01,39,"NO"
"9143","2020","02","05","TLA",2020-02-05,23,"NO"
"9144","2019","01","02","TLA",2019-01-02,66,"NO"
"9145","2019","01","29","TLA",2019-01-29,70,"NO"
"9146","2020","12","28","TLA",2020-12-28,46,"NO"
"9147","2020","06","28","TLA",2020-06-28,56,"NO"
"9148","2019","04","12","TLA",2019-04-12,68,"NO"
"9149","2019","05","20","TLA",2019-05-20,59,"NO"
"9150","2019","03","19","TLA",2019-03-19,60,"NO"
"9151","2019","03","15","TLA",2019-03-15,70,"NO"
"9152","2020","01","27","TLA",2020-01-27,41,"NO"
"9153","2019","09","29","TLA",2019-09-29,9,"NO"
"9154","2019","12","17","TLA",2019-12-17,66,"NO"
"9155","2020","06","23","TLA",2020-06-23,31,"NO"
"9156","2020","02","13","TLA",2020-02-13,67,"NO"
"9157","2019","01","11","TLA",2019-01-11,50,"NO"
"9158","2020","05","25","TLA",2020-05-25,44,"NO"
"9159","2020","05","10","TLA",2020-05-10,36,"NO"
"9160","2019","02","10","TLA",2019-02-10,52,"NO"
"9161","2019","07","24","TLA",2019-07-24,31,"NO"
"9162","2020","06","20","TLA",2020-06-20,37,"NO"
"9163","2019","03","08","TLA",2019-03-08,51,"NO"
"9164","2020","08","11","TLA",2020-08-11,27,"NO"
"9165","2019","02","15","TLA",2019-02-15,57,"NO"
"9166","2019","04","24","TLA",2019-04-24,77,"NO"
"9167","2020","05","11","TLA",2020-05-11,34,"NO"
"9168","2019","12","24","TLA",2019-12-24,41,"NO"
"9169","2020","03","08","TLA",2020-03-08,52,"NO"
"9170","2019","06","29","TLA",2019-06-29,31,"NO"
"9171","2020","05","17","TLA",2020-05-17,39,"NO"
"9172","2019","06","13","TLA",2019-06-13,32,"NO"
"9173","2020","08","01","TLA",2020-08-01,31,"NO"
"9174","2020","01","01","TLA",2020-01-01,48,"NO"
"9175","2019","10","05","TLA",2019-10-05,36,"NO"
"9176","2020","03","28","TLA",2020-03-28,57,"NO"
"9177","2020","11","27","TLA",2020-11-27,55,"NO"
"9178","2020","03","06","TLA",2020-03-06,73,"NO"
"9179","2020","07","10","TLA",2020-07-10,32,"NO"
"9180","2020","05","18","TLA",2020-05-18,44,"NO"
"9181","2020","05","24","TLA",2020-05-24,42,"NO"
"9182","2020","07","13","TLA",2020-07-13,27,"NO"
"9183","2019","01","08","TLA",2019-01-08,56,"NO"
"9184","2020","05","05","TLA",2020-05-05,38,"NO"
"9185","2020","01","05","TLA",2020-01-05,39,"NO"
"9186","2020","01","19","TLA",2020-01-19,24,"NO"
"9187","2020","07","23","TLA",2020-07-23,34,"NO"
"9188","2019","05","14","TLA",2019-05-14,81,"NO"
"9189","2019","02","12","TLA",2019-02-12,61,"NO"
"9190","2020","01","17","TLA",2020-01-17,42,"NO"
"9191","2020","06","16","TLA",2020-06-16,49,"NO"
"9192","2019","01","27","TLA",2019-01-27,27,"NO"
"9193","2020","07","17","TLA",2020-07-17,53,"NO"
"9194","2019","11","28","TLA",2019-11-28,62,"NO"
"9195","2020","06","03","TLA",2020-06-03,25,"NO"
"9196","2019","10","04","TLA",2019-10-04,34,"NO"
"9197","2020","01","08","TLA",2020-01-08,79,"NO"
"9198","2019","04","10","TLA",2019-04-10,53,"NO"
"9199","2020","12","23","TLA",2020-12-23,69,"NO"
"9200","2019","08","11","TLA",2019-08-11,27,"NO"
"9201","2019","05","06","TLA",2019-05-06,66,"NO"
"9202","2020","12","12","TLA",2020-12-12,51,"NO"
"9203","2020","04","08","TLA",2020-04-08,49,"NO"
"9204","2019","03","31","TLA",2019-03-31,71,"NO"
"9205","2020","12","18","TLA",2020-12-18,52,"NO"
"9206","2019","11","17","TLA",2019-11-17,36,"NO"
"9207","2019","05","26","TLA",2019-05-26,40,"NO"
"9208","2020","08","24","TLA",2020-08-24,28,"NO"
"9209","2019","10","07","TLA",2019-10-07,26,"NO"
"9210","2020","02","07","TLA",2020-02-07,51,"NO"
"9211","2020","04","23","TLA",2020-04-23,36,"NO"
"9212","2020","08","31","TLA",2020-08-31,30,"NO"
"9213","2019","05","29","TLA",2019-05-29,59,"NO"
"9214","2020","04","09","TLA",2020-04-09,45,"NO"
"9215","2019","06","30","TLA",2019-06-30,31,"NO"
"9216","2019","02","02","TLA",2019-02-02,62,"NO"
"9217","2020","09","27","TLA",2020-09-27,30,"NO"
"9218","2020","09","15","TLA",2020-09-15,26,"NO"
"9219","2019","04","09","TLA",2019-04-09,40,"NO"
"9220","2019","08","03","TLA",2019-08-03,37,"NO"
"9221","2019","12","25","TLA",2019-12-25,41,"NO"
"9222","2019","07","26","TLA",2019-07-26,29,"NO"
"9223","2019","12","16","TLA",2019-12-16,57,"NO"
"9224","2019","02","21","TLA",2019-02-21,32,"NO"
"9225","2019","08","06","TLA",2019-08-06,37,"NO"
"9226","2020","07","11","TLA",2020-07-11,26,"NO"
"9227","2019","11","25","TLA",2019-11-25,63,"NO"
"9228","2019","01","13","TLA",2019-01-13,26,"NO"
"9229","2019","06","14","TLA",2019-06-14,32,"NO"
"9230","2019","02","26","TLA",2019-02-26,39,"NO"
"9231","2020","08","20","TLA",2020-08-20,34,"NO"
"9232","2019","01","18","TLA",2019-01-18,52,"NO"
"9233","2020","05","13","TLA",2020-05-13,43,"NO"
"9234","2020","02","15","TLA",2020-02-15,68,"NO"
"9235","2019","07","30","TLA",2019-07-30,54,"NO"
"9236","2019","08","07","TLA",2019-08-07,26,"NO"
"9237","2020","03","07","TLA",2020-03-07,68,"NO"
"9238","2019","12","04","TLA",2019-12-04,58,"NO"
"9239","2020","04","06","TLA",2020-04-06,47,"NO"
"9240","2020","06","13","TLA",2020-06-13,39,"NO"
"9241","2019","03","10","TLA",2019-03-10,56,"NO"
"9242","2020","12","26","TLA",2020-12-26,43,"NO"
"9243","2020","01","06","TLA",2020-01-06,75,"NO"
"9244","2019","01","30","TLA",2019-01-30,59,"NO"
"9245","2020","02","27","TLA",2020-02-27,79,"NO"
"9246","2020","07","28","TLA",2020-07-28,28,"NO"
"9247","2020","05","20","TLA",2020-05-20,60,"NO"
"9248","2020","05","26","TLA",2020-05-26,56,"NO"
"9249","2019","04","04","TLA",2019-04-04,70,"NO"
"9250","2020","01","11","TLA",2020-01-11,61,"NO"
"9251","2019","08","08","TLA",2019-08-08,32,"NO"
"9252","2019","03","28","TLA",2019-03-28,50,"NO"
"9253","2019","04","11","TLA",2019-04-11,67,"NO"
"9254","2019","08","23","TLA",2019-08-23,39,"NO"
"9255","2020","12","30","TLA",2020-12-30,52,"NO"
"9256","2020","08","05","TLA",2020-08-05,31,"NO"
"9257","2020","01","26","TLA",2020-01-26,36,"NO"
"9258","2020","04","26","TLA",2020-04-26,29,"NO"
"9259","2020","12","05","TLA",2020-12-05,38,"NO"
"9260","2019","07","23","TLA",2019-07-23,31,"NO"
"9261","2019","03","27","TLA",2019-03-27,48,"NO"
"9262","2019","06","06","TLA",2019-06-06,24,"NO"
"9263","2019","07","29","TLA",2019-07-29,35,"NO"
"9264","2019","08","18","TLA",2019-08-18,35,"NO"
"9265","2019","06","22","TLA",2019-06-22,40,"NO"
"9266","2020","01","18","TLA",2020-01-18,62,"NO"
"9267","2020","12","11","TLA",2020-12-11,66,"NO"
"9268","2019","06","16","TLA",2019-06-16,40,"NO"
"9269","2020","05","27","TLA",2020-05-27,73,"NO"
"9270","2020","12","17","TLA",2020-12-17,60,"NO"
"9271","2019","11","23","TLA",2019-11-23,58,"NO"
"9272","2019","08","27","TLA",2019-08-27,33,"NO"
"9273","2020","11","30","TLA",2020-11-30,70,"NO"
"9274","2019","09","13","TLA",2019-09-13,30,"NO"
"9275","2019","01","25","TLA",2019-01-25,56,"NO"
"9276","2019","12","07","TLA",2019-12-07,57,"NO"
"9277","2020","05","16","TLA",2020-05-16,34,"NO"
"9278","2020","03","30","TLA",2020-03-30,58,"NO"
"9279","2020","04","14","TLA",2020-04-14,62,"NO"
"9280","2020","01","04","TLA",2020-01-04,61,"NO"
"9281","2020","11","29","TLA",2020-11-29,64,"NO"
"9282","2019","01","26","TLA",2019-01-26,46,"NO"
"9283","2020","12","29","TLA",2020-12-29,69,"NO"
"9284","2020","03","27","TLA",2020-03-27,57,"NO"
"9285","2020","03","05","TLA",2020-03-05,74,"NO"
"9286","2020","01","23","TLA",2020-01-23,49,"NO"
"9287","2020","09","23","TLA",2020-09-23,42,"NO"
"9288","2020","06","14","TLA",2020-06-14,31,"NO"
"9289","2019","01","24","TLA",2019-01-24,49,"NO"
"9290","2019","03","22","TLA",2019-03-22,51,"NO"
"9291","2019","04","27","TLA",2019-04-27,79,"NO"
"9292","2019","02","04","TLA",2019-02-04,58,"NO"
"9293","2019","07","03","TLA",2019-07-03,30,"NO"
"9294","2020","03","18","TLA",2020-03-18,48,"NO"
"9295","2020","10","01","TLA",2020-10-01,51,"NO"
"9296","2020","01","14","TLA",2020-01-14,61,"NO"
"9297","2020","07","19","TLA",2020-07-19,42,"NO"
"9298","2019","08","02","TLA",2019-08-02,38,"NO"
"9299","2019","02","25","TLA",2019-02-25,46,"NO"
"9300","2019","01","09","TLA",2019-01-09,46,"NO"
"9301","2020","08","16","TLA",2020-08-16,22,"NO"
"9302","2020","09","19","TLA",2020-09-19,28,"NO"
"9303","2019","09","28","TLA",2019-09-28,35,"NO"
"9304","2020","10","06","TLA",2020-10-06,39,"NO"
"9305","2020","08","10","TLA",2020-08-10,23,"NO"
"9306","2020","08","21","TLA",2020-08-21,33,"NO"
"9307","2020","08","13","TLA",2020-08-13,32,"NO"
"9308","2020","04","05","TLA",2020-04-05,37,"NO"
"9309","2020","04","25","TLA",2020-04-25,46,"NO"
"9310","2019","12","01","TLA",2019-12-01,49,"NO"
"9311","2019","08","19","TLA",2019-08-19,27,"NO"
"9312","2019","06","10","TLA",2019-06-10,41,"NO"
"9313","2019","07","18","TLA",2019-07-18,38,"NO"
"9314","2020","06","17","TLA",2020-06-17,49,"NO"
"9315","2020","04","03","TLA",2020-04-03,43,"NO"
"9316","2019","12","15","TLA",2019-12-15,61,"NO"
"9317","2020","05","12","TLA",2020-05-12,39,"NO"
"9318","2020","02","14","TLA",2020-02-14,66,"NO"
"9319","2019","10","03","TLA",2019-10-03,29,"NO"
"9320","2019","11","19","TLA",2019-11-19,52,"NO"
"9321","2019","10","01","TLA",2019-10-01,30,"NO"
"9322","2019","07","16","TLA",2019-07-16,31,"NO"
"9323","2019","08","10","TLA",2019-08-10,27,"NO"
"9324","2020","01","16","TLA",2020-01-16,65,"NO"
"9325","2019","06","24","TLA",2019-06-24,30,"NO"
"9326","2020","07","22","TLA",2020-07-22,34,"NO"
"9327","2019","12","06","TLA",2019-12-06,63,"NO"
"9328","2019","03","22","TLI",2019-03-22,48,"NO"
"9329","2019","05","19","TLI",2019-05-19,55,"NO"
"9330","2019","04","23","TLI",2019-04-23,66,"NO"
"9331","2019","03","16","TLI",2019-03-16,55,"NO"
"9332","2019","05","30","TLI",2019-05-30,83,"NO"
"9333","2019","02","14","TLI",2019-02-14,46,"NO"
"9334","2019","10","22","TLI",2019-10-22,28,"NO"
"9335","2019","12","01","TLI",2019-12-01,48,"NO"
"9336","2019","06","16","TLI",2019-06-16,38,"NO"
"9337","2019","04","16","TLI",2019-04-16,88,"NO"
"9338","2019","10","30","TLI",2019-10-30,27,"NO"
"9339","2019","10","16","TLI",2019-10-16,28,"NO"
"9340","2019","10","23","TLI",2019-10-23,30,"NO"
"9341","2019","02","17","TLI",2019-02-17,55,"NO"
"9342","2019","10","12","TLI",2019-10-12,16,"NO"
"9343","2019","08","11","TLI",2019-08-11,17,"NO"
"9344","2020","03","19","TLI",2020-03-19,47,"NO"
"9345","2019","04","04","TLI",2019-04-04,61,"NO"
"9346","2019","04","05","TLI",2019-04-05,56,"NO"
"9347","2019","05","18","TLI",2019-05-18,50,"NO"
"9348","2019","10","18","TLI",2019-10-18,27,"NO"
"9349","2019","07","11","TLI",2019-07-11,30,"NO"
"9350","2019","06","27","TLI",2019-06-27,29,"NO"
"9351","2019","12","22","TLI",2019-12-22,44,"NO"
"9352","2019","08","25","TLI",2019-08-25,32,"NO"
"9353","2019","05","29","TLI",2019-05-29,68,"NO"
"9354","2019","11","06","TLI",2019-11-06,30,"NO"
"9355","2019","06","10","TLI",2019-06-10,45,"NO"
"9356","2019","04","29","TLI",2019-04-29,72,"NO"
"9357","2019","04","17","TLI",2019-04-17,71,"NO"
"9358","2019","12","17","TLI",2019-12-17,63,"NO"
"9359","2019","07","09","TLI",2019-07-09,35,"NO"
"9360","2019","08","23","TLI",2019-08-23,35,"NO"
"9361","2019","04","30","TLI",2019-04-30,51,"NO"
"9362","2019","04","03","TLI",2019-04-03,60,"NO"
"9363","2019","02","07","TLI",2019-02-07,73,"NO"
"9364","2019","10","19","TLI",2019-10-19,28,"NO"
"9365","2019","10","13","TLI",2019-10-13,26,"NO"
"9366","2019","08","26","TLI",2019-08-26,31,"NO"
"9367","2019","05","20","TLI",2019-05-20,56,"NO"
"9368","2019","10","25","TLI",2019-10-25,28,"NO"
"9369","2019","10","14","TLI",2019-10-14,37,"NO"
"9370","2019","10","15","TLI",2019-10-15,34,"NO"
"9371","2019","11","17","TLI",2019-11-17,34,"NO"
"9372","2019","05","24","TLI",2019-05-24,56,"NO"
"9373","2019","06","11","TLI",2019-06-11,22,"NO"
"9374","2019","10","20","TLI",2019-10-20,28,"NO"
"9375","2019","06","12","TLI",2019-06-12,41,"NO"
"9376","2019","04","19","TLI",2019-04-19,36,"NO"
"9377","2019","02","22","TLI",2019-02-22,46,"NO"
"9378","2019","04","26","TLI",2019-04-26,58,"NO"
"9379","2019","02","08","TLI",2019-02-08,45,"NO"
"9380","2019","07","12","TLI",2019-07-12,20,"NO"
"9381","2019","05","01","TLI",2019-05-01,36,"NO"
"9382","2019","08","08","TLI",2019-08-08,21,"NO"
"9383","2019","12","02","TLI",2019-12-02,56,"NO"
"9384","2019","08","04","TLI",2019-08-04,34,"NO"
"9385","2019","10","28","TLI",2019-10-28,36,"NO"
"9386","2019","07","04","TLI",2019-07-04,39,"NO"
"9387","2019","08","12","TLI",2019-08-12,16,"NO"
"9388","2019","10","21","TLI",2019-10-21,37,"NO"
"9389","2019","11","12","TLI",2019-11-12,35,"NO"
"9390","2019","02","11","TLI",2019-02-11,70,"NO"
"9391","2019","07","31","TLI",2019-07-31,42,"NO"
"9392","2019","06","20","TLI",2019-06-20,42,"NO"
"9393","2019","10","24","TLI",2019-10-24,35,"NO"
"9394","2019","02","23","TLI",2019-02-23,48,"NO"
"9395","2019","08","21","TLI",2019-08-21,29,"NO"
"9396","2019","07","08","TLI",2019-07-08,38,"NO"
"9397","2019","10","26","TLI",2019-10-26,28,"NO"
"9398","2019","02","20","TLI",2019-02-20,45,"NO"
"9399","2019","08","15","TLI",2019-08-15,34,"NO"
"9400","2019","05","27","TLI",2019-05-27,53,"NO"
"9401","2019","03","02","TLI",2019-03-02,70,"NO"
"9402","2019","04","25","TLI",2019-04-25,77,"NO"
"9403","2020","03","09","TLI",2020-03-09,75,"NO"
"9404","2019","07","06","TLI",2019-07-06,39,"NO"
"9405","2019","02","28","TLI",2019-02-28,61,"NO"
"9406","2019","05","25","TLI",2019-05-25,52,"NO"
"9407","2019","12","06","TLI",2019-12-06,61,"NO"
"9408","2019","06","14","TLI",2019-06-14,20,"NO"
"9409","2019","08","27","TLI",2019-08-27,37,"NO"
"9410","2019","06","21","TLI",2019-06-21,38,"NO"
"9411","2019","11","16","TLI",2019-11-16,57,"NO"
"9412","2019","06","06","TLI",2019-06-06,24,"NO"
"9413","2019","11","30","TLI",2019-11-30,63,"NO"
"9414","2019","02","24","TLI",2019-02-24,28,"NO"
"9415","2019","07","30","TLI",2019-07-30,45,"NO"
"9416","2019","11","28","TLI",2019-11-28,68,"NO"
"9417","2019","03","24","TLI",2019-03-24,35,"NO"
"9418","2019","03","15","TLI",2019-03-15,65,"NO"
"9419","2019","03","03","TLI",2019-03-03,49,"NO"
"9420","2019","07","07","TLI",2019-07-07,34,"NO"
"9421","2019","08","20","TLI",2019-08-20,24,"NO"
"9422","2019","08","02","TLI",2019-08-02,41,"NO"
"9423","2019","03","01","TLI",2019-03-01,62,"NO"
"9424","2019","04","24","TLI",2019-04-24,69,"NO"
"9425","2019","03","17","TLI",2019-03-17,44,"NO"
"9426","2019","11","09","TLI",2019-11-09,21,"NO"
"9427","2019","02","27","TLI",2019-02-27,40,"NO"
"9428","2019","06","15","TLI",2019-06-15,33,"NO"
"9429","2019","07","05","TLI",2019-07-05,42,"NO"
"9430","2019","03","18","TLI",2019-03-18,41,"NO"
"9431","2019","02","25","TLI",2019-02-25,35,"NO"
"9432","2019","07","16","TLI",2019-07-16,26,"NO"
"9433","2019","06","13","TLI",2019-06-13,25,"NO"
"9434","2019","11","29","TLI",2019-11-29,65,"NO"
"9435","2019","08","09","TLI",2019-08-09,40,"NO"
"9436","2019","02","09","TLI",2019-02-09,53,"NO"
"9437","2019","11","07","TLI",2019-11-07,32,"NO"
"9438","2019","03","31","TLI",2019-03-31,66,"NO"
"9439","2019","06","18","TLI",2019-06-18,45,"NO"
"9440","2019","04","07","TLI",2019-04-07,53,"NO"
