FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
14/08/2020,8,-99,1,17,22,21,-99,14,18,-99,8,-99,-99,-99,-99,21,16,24,12,12,-99,14,13,16,-99
14/08/2020,9,-99,15,19,21,8,-99,14,21,-99,14,-99,-99,-99,-99,21,15,28,41,20,-99,28,3,21,-99
14/08/2020,10,-99,17,28,32,26,-99,16,25,-99,12,-99,-99,-99,-99,19,19,29,13,19,-99,31,19,27,-99
14/08/2020,11,-99,27,23,32,23,-99,34,33,-99,13,-99,-99,-99,-99,32,26,35,13,17,-99,35,32,36,-99
14/08/2020,12,-99,21,30,33,25,-99,17,30,-99,7,-99,-99,19,-99,35,29,41,32,26,-99,46,29,30,-99
14/08/2020,13,-99,21,37,40,18,-99,17,38,-99,16,-99,-99,15,-99,24,27,37,21,22,-99,34,28,39,-99
14/08/2020,14,-99,14,33,34,15,-99,6,13,-99,14,-99,-99,8,-99,16,36,28,18,37,-99,23,24,25,-99
14/08/2020,15,-99,-99,31,30,11,-99,9,27,-99,6,-99,-99,15,-99,4,23,25,13,27,-99,23,25,-99,-99
14/08/2020,16,-99,-99,27,7,26,-99,27,8,-99,-99,-99,-99,20,-99,26,27,27,1,22,-99,19,16,-99,-99
14/08/2020,17,-99,-99,7,9,33,-99,23,8,-99,-99,-99,-99,13,-99,23,29,13,10,6,-99,2,31,-99,-99
14/08/2020,18,-99,-99,10,13,7,-99,4,7,-99,-99,-99,-99,11,-99,5,7,13,6,9,-99,8,15,-99,-99
14/08/2020,19,-99,-99,9,12,3,-99,5,12,-99,3,-99,-99,8,-99,8,6,16,25,12,-99,20,6,18,-99
14/08/2020,20,-99,-99,10,24,-99,-99,12,14,-99,11,-99,-99,14,-99,11,14,18,21,10,-99,1,6,15,-99
14/08/2020,21,-99,7,13,20,-99,-99,17,16,-99,5,-99,-99,14,-99,17,10,18,34,10,-99,-99,16,25,-99
14/08/2020,22,-99,7,12,12,-99,-99,15,20,-99,5,-99,-99,16,-99,17,9,15,17,5,-99,-99,18,17,-99
14/08/2020,23,-99,6,15,17,-99,-99,19,19,-99,6,-99,-99,5,-99,56,13,11,18,9,-99,29,13,15,-99
14/08/2020,24,-99,6,16,12,-99,-99,15,20,-99,5,-99,-99,4,-99,6,15,25,20,7,-99,10,13,26,-99
15/08/2020,1,-99,3,10,16,-99,-99,4,22,-99,2,-99,-99,3,-99,9,8,23,21,9,-99,8,18,19,-99
15/08/2020,2,-99,11,16,14,-99,-99,16,20,-99,2,-99,-99,13,-99,28,9,17,28,7,-99,13,12,14,-99
15/08/2020,3,-99,5,12,14,-99,-99,11,19,-99,5,-99,-99,16,-99,21,4,24,16,9,-99,11,8,22,-99
15/08/2020,4,-99,7,12,10,-99,-99,14,16,-99,3,-99,-99,14,-99,29,5,22,22,8,-99,7,15,10,-99
15/08/2020,5,-99,4,8,14,-99,-99,15,16,-99,3,-99,-99,10,-99,24,1,25,18,5,-99,15,7,19,-99
15/08/2020,6,-99,6,11,17,-99,-99,12,18,-99,-99,-99,-99,14,-99,25,7,22,25,9,-99,10,12,15,-99
15/08/2020,7,-99,2,11,10,-99,-99,15,20,-99,2,-99,-99,16,-99,18,12,18,22,8,-99,12,17,14,-99
15/08/2020,8,-99,5,11,19,-99,-99,17,19,-99,5,-99,-99,30,-99,22,17,22,17,9,-99,20,25,20,-99
15/08/2020,9,-99,11,11,23,-99,-99,14,23,-99,5,-99,-99,18,-99,20,13,27,22,8,-99,33,10,17,-99
15/08/2020,10,-99,6,13,28,-99,-99,19,31,-99,12,-99,-99,24,-99,25,19,29,115,5,-99,18,-99,17,-99
15/08/2020,11,-99,11,20,31,-99,-99,22,34,-99,7,-99,-99,28,-99,19,19,34,50,9,-99,31,10,23,-99
15/08/2020,12,-99,16,31,41,-99,-99,21,48,-99,8,-99,-99,27,-99,34,25,44,10,13,-99,22,18,27,-99
15/08/2020,13,-99,15,29,37,-99,-99,13,33,-99,16,-99,-99,10,-99,27,31,44,-99,34,-99,11,19,31,-99
15/08/2020,14,-99,17,25,21,-99,-99,3,19,-99,27,-99,-99,1,-99,12,32,31,-99,38,-99,17,14,14,-99
15/08/2020,15,-99,42,10,16,-99,-99,2,11,-99,38,-99,-99,-99,-99,-99,33,23,-99,38,-99,21,14,13,-99
15/08/2020,16,-99,25,28,18,-99,-99,2,10,-99,38,-99,-99,5,-99,13,32,39,-99,30,-99,10,37,29,-99
15/08/2020,17,-99,-99,25,22,-99,-99,23,28,-99,27,-99,-99,30,-99,17,20,41,-99,22,-99,4,12,21,-99
15/08/2020,18,-99,-99,12,10,-99,-99,14,14,-99,11,-99,-99,22,-99,15,12,43,-99,14,-99,6,12,19,-99
15/08/2020,19,-99,-99,1,8,9,-99,11,13,-99,14,-99,-99,12,-99,26,7,21,-99,6,-99,3,12,17,-99
15/08/2020,20,-99,-99,8,4,22,-99,11,10,-99,10,-99,-99,6,-99,8,6,16,-99,10,-99,14,13,10,-99
15/08/2020,21,-99,-99,13,13,11,-99,6,4,-99,9,-99,-99,18,-99,7,8,11,-99,3,-99,-99,14,13,-99
15/08/2020,22,-99,-99,6,11,11,-99,16,7,-99,4,-99,-99,9,-99,4,4,9,-99,5,-99,-99,1,8,-99
15/08/2020,23,-99,-99,9,10,1,-99,5,8,-99,6,-99,-99,2,-99,6,6,10,-99,4,-99,-99,11,9,-99
15/08/2020,24,-99,-99,7,6,8,-99,4,9,-99,12,-99,-99,1,-99,-99,12,11,-99,5,-99,-99,3,12,-99
16/08/2020,1,-99,-99,4,3,2,-99,9,5,-99,7,-99,-99,1,-99,9,11,10,-99,12,-99,-99,10,3,-99
16/08/2020,2,-99,-99,3,7,-99,-99,7,8,-99,8,-99,-99,3,-99,7,8,5,-99,11,-99,-99,8,1,-99
16/08/2020,3,-99,-99,4,5,-99,-99,4,9,-99,5,-99,-99,1,-99,9,11,8,-99,9,-99,7,1,6,-99
16/08/2020,4,-99,-99,1,9,21,-99,4,11,-99,9,-99,-99,5,-99,4,12,8,11,6,-99,6,6,10,-99
16/08/2020,5,-99,-99,7,-99,21,-99,9,6,-99,7,-99,-99,3,-99,7,9,5,3,7,-99,9,9,6,-99
16/08/2020,6,-99,-99,7,8,25,-99,9,7,-99,6,-99,-99,7,-99,8,6,8,16,6,-99,7,8,4,-99
16/08/2020,7,-99,-99,7,6,14,-99,10,9,-99,5,-99,-99,13,-99,11,2,8,13,8,-99,5,11,10,-99
16/08/2020,8,-99,-99,8,9,7,-99,9,14,-99,4,-99,-99,18,-99,11,15,12,13,10,-99,13,12,13,-99
16/08/2020,9,-99,-99,16,18,5,-99,9,15,-99,5,-99,-99,15,-99,11,8,18,56,9,-99,23,9,15,-99
16/08/2020,10,-99,-99,9,24,12,-99,11,30,-99,8,-99,-99,12,-99,19,8,19,22,12,-99,23,9,21,-99
16/08/2020,11,-99,-99,13,32,16,-99,18,29,-99,9,-99,-99,20,-99,16,22,27,31,7,-99,23,10,25,-99
16/08/2020,12,-99,-99,28,30,19,-99,18,30,-99,9,-99,-99,10,-99,28,19,28,50,19,-99,33,11,21,-99
16/08/2020,13,-99,-99,24,32,9,-99,21,32,-99,9,-99,-99,10,-99,19,23,32,38,14,-99,16,14,36,-99
16/08/2020,14,-99,-99,24,32,8,-99,11,25,-99,13,-99,-99,1,-99,17,21,25,24,24,-99,33,24,23,-99
16/08/2020,15,-99,-99,18,18,-99,-99,14,12,-99,25,-99,-99,6,-99,11,21,27,8,21,-99,20,19,15,-99
16/08/2020,16,-99,-99,18,10,7,-99,1,7,-99,18,-99,-99,1,-99,9,18,16,38,24,-99,10,5,19,-99
16/08/2020,17,-99,-99,5,11,6,-99,13,10,-99,-99,-99,-99,2,-99,10,16,11,28,3,-99,8,15,8,-99
16/08/2020,18,-99,-99,3,6,15,-99,12,12,-99,-99,-99,-99,2,-99,10,2,14,18,12,-99,9,9,8,-99
16/08/2020,19,-99,-99,12,3,25,-99,10,9,-99,-99,-99,-99,9,-99,12,13,11,4,2,-99,5,14,9,-99
16/08/2020,20,-99,-99,3,4,17,-99,17,7,-99,8,-99,-99,14,-99,18,13,13,9,5,-99,4,14,8,-99
16/08/2020,21,-99,-99,9,-99,12,-99,13,11,-99,14,-99,-99,14,-99,13,9,11,1,8,-99,15,12,2,-99
16/08/2020,22,-99,-99,9,12,6,-99,7,11,-99,14,-99,-99,14,-99,11,9,12,19,7,-99,16,11,5,-99
16/08/2020,23,-99,-99,9,13,15,-99,10,13,-99,10,-99,-99,8,-99,13,7,11,21,6,-99,16,8,5,-99
16/08/2020,24,-99,-99,8,9,10,-99,7,5,-99,8,-99,-99,7,-99,8,7,9,6,9,-99,20,9,10,-99
17/08/2020,1,-99,-99,7,7,6,-99,3,8,-99,10,-99,-99,6,-99,11,8,11,6,2,-99,1,1,10,-99
17/08/2020,2,-99,-99,9,8,6,-99,8,7,-99,9,-99,-99,4,-99,13,8,7,6,7,-99,7,2,5,-99
17/08/2020,3,-99,-99,4,7,9,-99,3,7,-99,9,-99,-99,3,-99,14,9,9,11,8,-99,7,3,7,-99
17/08/2020,4,-99,-99,8,8,9,-99,7,8,-99,7,-99,-99,7,-99,7,4,10,16,8,-99,11,6,8,-99
17/08/2020,5,-99,-99,11,14,1,-99,14,7,-99,2,-99,-99,6,-99,9,8,9,8,5,-99,10,5,12,-99
17/08/2020,6,-99,-99,11,11,13,-99,1,11,-99,6,-99,-99,9,-99,9,8,7,11,8,-99,15,8,9,-99
17/08/2020,7,-99,-99,8,21,11,-99,15,13,-99,5,-99,-99,27,-99,11,6,9,12,5,-99,12,10,10,-99
17/08/2020,8,-99,-99,10,16,11,-99,3,10,-99,8,-99,-99,15,-99,8,12,12,12,10,-99,15,5,12,-99
17/08/2020,9,-99,-99,14,16,9,-99,6,13,-99,6,-99,-99,17,-99,9,12,16,-99,10,-99,9,5,14,-99
17/08/2020,10,-99,-99,16,13,14,-99,6,19,-99,8,-99,-99,21,-99,16,16,21,30,12,-99,18,11,18,-99
17/08/2020,11,-99,-99,13,19,16,-99,13,31,-99,10,-99,-99,15,-99,18,13,27,44,5,-99,16,19,19,-99
17/08/2020,12,-99,-99,20,24,20,-99,19,33,-99,7,-99,-99,15,-99,26,15,27,5,19,-99,31,10,28,-99
17/08/2020,13,-99,-99,21,35,16,-99,14,17,-99,11,-99,-99,11,-99,21,14,33,18,13,-99,31,23,26,-99
17/08/2020,14,-99,-99,26,23,18,-99,8,23,-99,16,-99,-99,11,-99,20,23,34,13,-99,-99,20,19,24,-99
17/08/2020,15,-99,-99,22,13,22,-99,12,10,-99,26,-99,-99,13,-99,17,27,28,-99,-99,-99,8,32,22,-99
17/08/2020,16,-99,-99,20,13,26,-99,26,-99,-99,28,-99,-99,10,-99,35,20,17,20,-99,-99,13,28,24,-99
17/08/2020,17,-99,-99,19,19,9,-99,8,-99,-99,19,-99,-99,9,-99,14,12,20,13,-99,-99,15,-99,22,-99
17/08/2020,18,-99,-99,17,21,13,-99,10,-99,-99,14,-99,-99,13,-99,24,19,21,11,-99,-99,17,13,19,-99
17/08/2020,19,-99,-99,12,13,7,-99,8,7,-99,10,-99,-99,4,-99,17,11,20,6,-99,-99,11,15,5,-99
17/08/2020,20,-99,-99,11,23,11,-99,12,3,-99,8,-99,-99,9,-99,11,11,17,-99,-99,-99,8,14,6,-99
17/08/2020,21,-99,-99,6,6,8,-99,6,5,-99,6,-99,-99,2,-99,2,7,8,1,-99,-99,-99,13,12,-99
17/08/2020,22,-99,-99,6,7,13,-99,8,6,-99,5,-99,-99,7,-99,1,6,7,11,-99,-99,-99,10,6,-99
17/08/2020,23,-99,-99,6,10,6,-99,4,9,-99,4,-99,-99,7,-99,3,3,7,17,-99,-99,1,9,2,-99
17/08/2020,24,-99,-99,6,12,11,-99,3,10,-99,7,-99,-99,3,-99,2,10,7,19,-99,-99,3,-99,8,-99
18/08/2020,1,-99,-99,6,10,6,-99,10,13,-99,4,-99,-99,3,-99,-99,7,8,-99,-99,-99,4,1,4,-99
18/08/2020,2,-99,-99,9,15,9,-99,9,6,-99,6,-99,-99,4,-99,12,11,11,11,-99,-99,7,11,10,-99
18/08/2020,3,-99,-99,10,7,6,-99,4,9,-99,6,-99,-99,6,-99,13,12,13,7,-99,-99,1,7,7,-99
18/08/2020,4,-99,-99,7,2,2,-99,2,14,-99,6,-99,-99,6,-99,15,3,15,13,-99,-99,9,8,13,-99
18/08/2020,5,-99,-99,9,14,2,-99,4,11,-99,2,-99,-99,4,-99,8,6,10,7,-99,-99,10,9,13,-99
18/08/2020,6,-99,-99,8,8,11,-99,11,11,-99,5,-99,-99,-99,-99,8,6,8,14,-99,-99,11,6,10,-99
18/08/2020,7,-99,-99,8,8,9,-99,6,12,-99,4,-99,-99,9,-99,11,8,11,11,-99,-99,18,9,10,-99
18/08/2020,8,-99,-99,12,15,8,-99,7,15,-99,5,-99,-99,12,-99,9,8,13,19,-99,-99,12,11,11,-99
18/08/2020,9,-99,-99,7,15,5,-99,9,19,-99,6,-99,-99,10,-99,9,7,14,-99,-99,-99,13,6,13,-99
18/08/2020,10,-99,-99,15,23,9,-99,11,25,-99,10,-99,-99,11,-99,18,14,24,-99,-99,-99,-99,3,14,-99
18/08/2020,11,-99,-99,2,20,7,-99,16,23,-99,8,-99,-99,10,-99,22,10,29,-99,-99,-99,-99,9,18,-99
18/08/2020,12,-99,-99,18,25,6,-99,17,22,-99,14,-99,-99,7,-99,19,9,26,-99,-99,-99,-99,13,24,-99
18/08/2020,13,-99,-99,31,32,15,-99,18,32,-99,-99,-99,-99,9,-99,18,22,29,19,-99,-99,-99,21,22,-99
18/08/2020,14,-99,-99,28,16,22,-99,8,24,-99,-99,-99,-99,9,-99,12,31,22,18,-99,-99,-99,14,17,-99
18/08/2020,15,-99,-99,15,14,20,-99,5,15,-99,-99,-99,-99,1,-99,9,26,19,20,-99,-99,11,11,15,-99
18/08/2020,16,-99,-99,14,17,12,-99,4,8,-99,-99,-99,-99,2,-99,4,10,16,11,-99,-99,3,9,9,-99
18/08/2020,17,-99,-99,9,15,8,-99,7,11,-99,17,-99,-99,20,-99,5,24,20,11,-99,-99,5,20,17,-99
18/08/2020,18,-99,-99,25,12,18,-99,11,9,-99,16,-99,-99,8,-99,26,24,15,11,-99,-99,6,15,13,-99
18/08/2020,19,-99,-99,7,11,27,-99,7,6,-99,15,-99,-99,22,-99,14,5,10,9,-99,-99,15,20,5,-99
18/08/2020,20,-99,-99,7,8,15,-99,9,9,-99,12,-99,-99,18,-99,9,15,9,7,-99,-99,12,14,7,-99
18/08/2020,21,-99,-99,8,7,7,-99,8,-99,-99,12,-99,-99,10,-99,12,10,10,20,-99,-99,6,11,17,-99
18/08/2020,22,-99,-99,8,9,6,-99,14,-99,-99,9,-99,-99,7,-99,9,9,11,15,-99,-99,14,5,6,-99
18/08/2020,23,-99,-99,8,10,8,-99,7,-99,-99,5,-99,-99,12,-99,9,9,9,12,-99,-99,3,14,2,-99
18/08/2020,24,-99,-99,5,6,4,-99,7,-99,-99,7,-99,-99,6,-99,6,15,9,12,-99,-99,23,7,10,-99
19/08/2020,1,-99,-99,7,12,14,-99,-99,-99,-99,8,-99,-99,6,-99,11,7,8,15,8,-99,-99,4,8,-99
19/08/2020,2,-99,-99,10,14,8,-99,9,-99,-99,4,-99,-99,8,-99,20,12,10,14,1,-99,-99,5,11,-99
19/08/2020,3,-99,-99,12,10,1,-99,9,-99,-99,6,-99,-99,7,-99,10,12,10,7,11,-99,-99,10,15,-99
19/08/2020,4,-99,-99,13,16,10,-99,6,-99,-99,3,-99,-99,10,-99,8,11,11,17,8,-99,13,6,12,-99
19/08/2020,5,-99,-99,12,14,13,-99,6,-99,-99,6,-99,-99,15,-99,10,8,10,17,14,-99,16,7,9,-99
19/08/2020,6,-99,-99,17,22,19,-99,12,-99,-99,8,-99,-99,20,-99,14,16,10,28,6,-99,9,10,14,-99
19/08/2020,7,-99,-99,17,16,16,-99,18,-99,-99,9,-99,-99,18,-99,17,19,14,15,10,-99,11,12,11,-99
19/08/2020,8,-99,-99,17,21,22,-99,10,-99,-99,11,-99,-99,17,-99,20,21,19,-99,13,-99,15,17,20,-99
19/08/2020,9,-99,-99,20,23,20,-99,15,-99,-99,17,-99,-99,15,-99,17,20,19,32,22,-99,18,17,19,-99
19/08/2020,10,-99,-99,30,23,19,-99,9,-99,-99,18,-99,-99,14,-99,16,27,23,35,18,-99,15,20,27,-99
19/08/2020,11,-99,-99,33,33,24,-99,19,-99,-99,18,-99,-99,15,-99,20,39,40,45,22,-99,22,32,39,-99
19/08/2020,12,-99,-99,36,36,36,-99,27,-99,-99,20,-99,-99,16,-99,42,38,44,30,30,-99,22,30,47,-99
19/08/2020,13,-99,-99,44,36,32,-99,33,-99,-99,25,-99,-99,18,-99,47,46,41,48,23,-99,-99,43,45,-99
19/08/2020,14,-99,-99,40,22,31,-99,34,-99,-99,22,-99,-99,18,-99,42,41,39,44,41,-99,40,33,41,-99
19/08/2020,15,-99,-99,39,29,38,-99,31,-99,-99,25,-99,-99,10,-99,29,52,38,56,39,-99,37,36,33,-99
19/08/2020,16,-99,-99,37,21,32,-99,26,-99,-99,22,-99,-99,11,-99,22,33,22,-99,41,-99,14,23,23,-99
19/08/2020,17,-99,-99,16,26,28,-99,13,-99,-99,24,-99,-99,4,-99,20,31,28,-99,27,-99,14,20,19,-99
19/08/2020,18,-99,-99,12,11,22,-99,3,-99,-99,19,-99,-99,9,-99,6,29,21,-99,22,-99,32,22,22,-99
19/08/2020,19,-99,-99,27,30,21,-99,9,-99,-99,21,-99,-99,19,-99,17,22,25,11,36,-99,37,24,19,-99
19/08/2020,20,-99,-99,27,22,16,-99,10,-99,-99,20,-99,-99,10,-99,30,22,25,19,35,-99,12,22,20,-99
19/08/2020,21,-99,-99,21,18,23,-99,10,-99,-99,24,-99,-99,10,-99,5,24,12,7,29,-99,1,22,20,-99
19/08/2020,22,-99,-99,14,9,17,-99,6,-99,-99,24,-99,-99,16,-99,9,12,9,11,11,-99,14,17,7,-99
19/08/2020,23,-99,-99,9,10,12,-99,13,-99,-99,22,-99,-99,9,-99,9,10,8,7,15,-99,19,12,14,-99
19/08/2020,24,-99,-99,11,13,9,-99,9,-99,-99,23,-99,-99,6,-99,8,12,9,6,15,-99,14,7,14,-99
20/08/2020,1,-99,-99,10,9,14,-99,20,-99,-99,9,-99,-99,3,-99,17,11,10,13,13,-99,7,10,18,-99
20/08/2020,2,-99,-99,12,12,15,-99,10,-99,-99,9,-99,-99,4,-99,10,12,9,-99,10,-99,6,10,18,-99
20/08/2020,3,-99,-99,13,11,6,-99,11,-99,-99,8,-99,-99,2,-99,13,11,9,14,8,-99,6,9,15,-99
20/08/2020,4,-99,-99,12,13,15,-99,7,-99,-99,9,-99,-99,11,-99,9,14,10,8,7,-99,16,13,15,-99
20/08/2020,5,-99,-99,11,14,11,-99,11,-99,-99,9,-99,-99,13,-99,16,7,13,11,6,-99,9,10,16,-99
20/08/2020,6,-99,-99,13,11,8,-99,11,-99,-99,11,-99,-99,21,-99,13,8,16,12,9,-99,20,13,11,-99
20/08/2020,7,-99,-99,14,27,16,-99,17,-99,-99,10,-99,-99,15,-99,15,14,16,16,10,-99,27,15,15,-99
20/08/2020,8,-99,-99,19,26,14,-99,15,-99,-99,12,-99,-99,17,-99,20,17,19,16,16,-99,22,15,16,-99
20/08/2020,9,-99,-99,20,27,23,-99,11,-99,-99,16,-99,-99,20,-99,19,16,21,24,19,-99,23,22,21,-99
20/08/2020,10,-99,-99,23,23,16,-99,5,-99,-99,14,-99,-99,18,-99,16,18,24,14,19,-99,29,24,26,-99
20/08/2020,11,-99,-99,27,30,9,-99,20,-99,-99,14,-99,-99,16,-99,27,22,33,1,24,-99,17,11,25,-99
20/08/2020,12,-99,-99,35,33,19,-99,20,-99,-99,24,-99,-99,10,-99,35,32,44,14,32,-99,33,4,33,-99
20/08/2020,13,-99,-99,27,33,26,-99,19,-99,-99,27,-99,-99,8,-99,32,32,45,32,25,-99,24,20,41,-99
20/08/2020,14,-99,-99,41,38,24,-99,25,-99,-99,29,-99,-99,11,-99,29,32,43,21,37,-99,54,28,35,-99
20/08/2020,15,-99,-99,39,28,33,-99,19,-99,-99,34,-99,-99,13,-99,25,42,34,20,34,-99,42,29,40,-99
20/08/2020,16,-99,-99,29,23,26,-99,17,-99,-99,26,-99,-99,13,-99,19,38,29,16,42,-99,7,30,35,-99
20/08/2020,17,-99,-99,21,17,26,-99,21,-99,-99,24,-99,-99,23,-99,29,26,24,15,12,-99,24,26,33,-99
20/08/2020,18,-99,-99,25,14,25,-99,18,-99,-99,9,-99,-99,12,-99,29,32,20,9,22,-99,11,30,19,-99
20/08/2020,19,-99,-99,20,10,20,-99,16,-99,-99,12,-99,-99,9,-99,13,13,16,16,16,-99,16,25,17,-99
20/08/2020,20,-99,-99,17,11,27,-99,10,-99,-99,13,-99,-99,30,-99,2,20,18,7,14,-99,-99,14,11,-99
20/08/2020,21,-99,-99,13,10,16,-99,3,-99,-99,9,-99,-99,17,-99,12,14,19,9,9,-99,-99,10,16,-99
20/08/2020,22,-99,-99,6,11,3,-99,9,-99,-99,5,-99,-99,10,-99,10,10,20,12,5,-99,-99,5,10,-99
20/08/2020,23,-99,-99,11,6,4,-99,19,-99,-99,4,-99,-99,9,-99,13,6,13,18,2,-99,23,3,7,-99
20/08/2020,24,-99,-99,5,8,8,-99,16,-99,-99,8,-99,-99,8,-99,8,8,15,18,5,-99,8,9,8,-99
21/08/2020,1,-99,-99,8,8,15,-99,13,16,-99,6,-99,-99,8,-99,15,10,13,17,8,-99,13,1,10,-99
21/08/2020,2,-99,-99,12,9,10,-99,14,22,-99,4,-99,-99,5,-99,14,6,-99,-99,14,-99,10,10,29,-99
21/08/2020,3,-99,-99,11,18,9,-99,11,14,-99,12,-99,-99,3,-99,13,12,9,20,9,-99,14,10,12,-99
21/08/2020,4,-99,-99,12,11,12,-99,10,15,-99,14,-99,-99,7,-99,9,8,12,11,12,-99,10,8,12,-99
21/08/2020,5,-99,-99,10,19,11,-99,8,12,-99,8,-99,-99,7,-99,11,9,10,1,10,-99,16,9,8,-99
21/08/2020,6,-99,-99,12,18,14,-99,13,15,-99,5,-99,-99,9,-99,12,11,8,9,4,-99,18,13,17,-99
21/08/2020,7,-99,-99,14,13,5,-99,13,17,-99,6,-99,-99,11,-99,13,12,20,18,9,-99,18,12,13,-99
21/08/2020,8,-99,-99,19,20,11,-99,11,22,-99,9,-99,-99,20,-99,17,11,18,18,13,-99,17,14,18,-99
21/08/2020,9,-99,-99,21,21,13,-99,11,30,-99,11,-99,-99,17,-99,17,19,20,31,11,-99,27,8,21,-99
21/08/2020,10,-99,-99,30,30,13,-99,12,36,-99,11,-99,-99,18,-99,21,22,24,1,18,-99,29,23,32,-99
21/08/2020,11,-99,-99,26,30,18,-99,25,43,-99,9,-99,-99,18,-99,32,21,27,33,24,-99,45,23,33,-99
21/08/2020,12,-99,-99,25,36,13,-99,23,37,-99,9,-99,-99,11,-99,33,28,30,43,12,-99,38,26,35,-99
21/08/2020,13,-99,-99,24,49,15,-99,21,47,-99,10,-99,-99,6,-99,28,24,47,45,21,-99,20,35,33,-99
21/08/2020,14,-99,-99,23,34,23,-99,11,27,-99,16,-99,-99,2,-99,11,25,28,30,24,-99,-99,22,26,-99
21/08/2020,15,-99,-99,24,13,16,-99,15,25,-99,6,-99,-99,-99,-99,10,17,18,15,24,-99,-99,21,25,-99
21/08/2020,16,-99,-99,23,18,24,-99,11,6,-99,24,-99,-99,8,-99,12,31,21,15,19,-99,17,7,27,-99
21/08/2020,17,-99,-99,14,6,13,-99,13,14,-99,13,-99,-99,15,-99,18,20,26,15,17,-99,16,21,13,-99
21/08/2020,18,-99,-99,11,18,9,-99,11,8,-99,11,-99,-99,2,-99,18,3,22,17,12,-99,15,15,24,-99
21/08/2020,19,-99,-99,6,18,24,-99,15,12,-99,19,-99,-99,22,-99,14,13,16,-99,-99,-99,13,21,13,-99
21/08/2020,20,-99,-99,8,12,23,-99,17,11,-99,27,-99,-99,10,-99,15,20,18,7,22,-99,12,14,7,-99
21/08/2020,21,-99,-99,3,4,8,-99,8,12,-99,19,-99,-99,13,-99,13,2,23,16,4,-99,4,12,10,-99
21/08/2020,22,-99,-99,10,10,14,-99,11,10,-99,11,-99,-99,16,-99,11,16,22,13,8,-99,10,20,26,-99
21/08/2020,23,-99,-99,9,12,5,-99,11,11,-99,8,-99,-99,18,-99,10,7,21,10,5,-99,5,25,13,-99
21/08/2020,24,-99,-99,9,11,9,-99,8,8,-99,11,-99,-99,11,-99,8,3,13,15,8,-99,6,26,8,-99
22/08/2020,1,-99,-99,9,14,21,-99,5,8,-99,6,-99,-99,11,-99,13,9,14,14,9,-99,31,25,41,-99
22/08/2020,2,-99,-99,15,13,18,-99,15,14,-99,10,-99,-99,15,-99,15,15,12,16,15,-99,1,19,26,-99
22/08/2020,3,-99,-99,11,14,12,-99,12,16,-99,8,-99,-99,29,-99,11,10,14,4,7,-99,22,12,51,-99
22/08/2020,4,-99,-99,11,5,-99,-99,13,18,-99,5,-99,-99,31,-99,19,12,13,30,6,-99,11,13,18,-99
22/08/2020,5,-99,-99,12,4,2,-99,25,14,-99,2,-99,-99,32,-99,13,6,16,22,8,-99,18,15,16,-99
22/08/2020,6,-99,-99,11,8,11,-99,18,20,-99,5,-99,-99,29,-99,18,10,16,19,6,-99,16,17,18,-99
22/08/2020,7,-99,-99,19,6,6,-99,11,20,-99,4,-99,-99,26,-99,19,9,15,25,-99,-99,19,24,18,-99
22/08/2020,8,-99,-99,14,18,11,-99,11,20,-99,5,-99,-99,47,-99,18,10,20,26,-99,-99,24,19,18,-99
22/08/2020,9,-99,-99,8,30,6,-99,14,18,-99,7,-99,-99,30,-99,17,13,25,14,13,-99,23,16,25,-99
22/08/2020,10,-99,-99,21,22,12,-99,20,22,-99,6,-99,-99,29,-99,25,14,25,8,4,-99,22,24,29,-99
22/08/2020,11,-99,-99,21,26,11,-99,13,22,-99,6,-99,-99,15,-99,18,15,22,-99,11,-99,20,13,28,-99
22/08/2020,12,-99,-99,26,37,19,-99,12,14,-99,7,-99,-99,3,-99,14,17,15,9,12,-99,17,22,27,-99
22/08/2020,13,-99,-99,28,22,23,-99,10,24,-99,-99,-99,-99,1,-99,12,28,16,12,24,-99,48,20,13,-99
22/08/2020,14,-99,-99,29,26,18,-99,7,2,-99,-99,-99,-99,-99,-99,12,21,18,22,25,-99,29,10,14,-99
22/08/2020,15,-99,-99,19,18,15,-99,12,20,-99,-99,-99,-99,5,-99,14,10,19,28,11,-99,20,17,13,-99
22/08/2020,16,-99,-99,22,19,14,-99,11,19,-99,-99,-99,-99,7,-99,18,31,19,15,25,-99,8,18,21,-99
22/08/2020,17,-99,-99,11,8,9,-99,14,8,-99,23,-99,-99,4,-99,19,8,19,14,14,-99,7,15,8,-99
22/08/2020,18,-99,-99,9,15,13,-99,11,10,-99,20,-99,-99,15,-99,11,3,12,16,12,-99,7,19,12,-99
22/08/2020,19,-99,-99,4,10,25,-99,14,9,-99,19,-99,-99,22,-99,15,19,13,24,9,-99,11,8,9,-99
22/08/2020,20,-99,-99,5,8,14,-99,13,7,-99,17,-99,-99,19,-99,16,14,11,7,9,-99,10,14,10,-99
22/08/2020,21,-99,-99,5,15,9,-99,18,10,-99,11,-99,-99,10,-99,15,3,12,16,8,-99,13,13,11,-99
22/08/2020,22,-99,-99,12,9,7,-99,9,15,-99,10,-99,-99,9,-99,15,10,14,13,7,-99,4,10,13,-99
