FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
20/02/2019,20,-99,-99,-99,-99,12,-99,-99,7,6,-99,6,3,18,-99,13,10,-99,23,-99,-99,-99,12,10,20
20/02/2019,21,-99,-99,-99,-99,12,-99,-99,30,9,-99,10,1,23,-99,14,3,-99,19,-99,-99,-99,13,2,31
20/02/2019,22,-99,-99,-99,-99,9,-99,-99,53,10,-99,28,3,28,-99,17,10,-99,34,-99,-99,-99,21,16,24
20/02/2019,23,-99,-99,-99,-99,10,-99,-99,30,10,-99,34,10,25,-99,9,9,-99,7,-99,-99,-99,38,7,21
20/02/2019,24,-99,-99,-99,-99,11,-99,-99,31,9,-99,26,6,52,-99,13,5,-99,-99,-99,-99,-99,46,4,17
21/02/2019,1,-99,-99,-99,-99,9,-99,-99,26,-99,-99,13,7,30,-99,20,2,-99,-99,-99,-99,-99,41,8,25
21/02/2019,2,-99,-99,-99,-99,2,-99,-99,15,-99,-99,13,8,33,-99,19,1,-99,-99,-99,-99,-99,29,20,16
21/02/2019,3,-99,-99,-99,-99,4,-99,-99,14,-99,-99,1,5,28,-99,35,2,-99,-99,-99,-99,-99,39,1,18
21/02/2019,4,-99,-99,-99,-99,9,-99,-99,11,-99,-99,7,7,16,-99,8,1,-99,-99,-99,-99,-99,18,4,30
21/02/2019,5,-99,-99,-99,-99,9,-99,-99,13,-99,-99,8,12,8,-99,1,-99,-99,-99,-99,-99,7,11,62,52
21/02/2019,6,-99,-99,-99,-99,18,-99,-99,16,-99,-99,6,14,18,-99,1,2,-99,-99,-99,-99,2,6,6,27
21/02/2019,7,-99,-99,-99,-99,13,-99,-99,29,-99,-99,4,8,26,-99,8,2,-99,-99,-99,-99,18,10,4,43
21/02/2019,8,-99,-99,-99,-99,4,-99,-99,26,-99,-99,8,11,33,-99,6,3,-99,-99,-99,-99,8,23,15,32
21/02/2019,9,-99,-99,-99,-99,3,-99,-99,10,-99,-99,7,10,10,-99,9,4,-99,-99,-99,-99,8,25,9,10
21/02/2019,10,-99,-99,-99,-99,-99,-99,-99,7,-99,-99,12,-99,5,-99,7,1,-99,-99,-99,-99,10,5,2,14
21/02/2019,11,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,3,7,7,-99,6,1,-99,-99,-99,-99,-99,4,2,7
21/02/2019,12,-99,-99,-99,-99,-99,-99,-99,10,-99,-99,-99,1,7,-99,15,4,-99,-99,-99,-99,5,-99,2,4
21/02/2019,13,-99,-99,-99,-99,-99,-99,-99,9,-99,-99,-99,3,13,-99,7,1,-99,-99,-99,-99,10,-99,-99,3
21/02/2019,14,-99,-99,-99,-99,8,-99,-99,12,-99,-99,-99,4,12,-99,4,7,-99,-99,-99,-99,8,1,6,8
21/02/2019,15,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,8,13,-99,-99,5,-99,-99,-99,-99,17,4,2,-99
21/02/2019,16,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,7,23,-99,15,5,-99,-99,-99,-99,4,5,11,11
21/02/2019,17,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,8,19,-99,12,8,-99,-99,-99,-99,14,10,7,10
21/02/2019,18,-99,-99,-99,-99,8,-99,-99,-99,-99,-99,-99,13,18,-99,31,6,-99,-99,-99,-99,15,7,7,8
21/02/2019,19,-99,-99,-99,-99,16,-99,-99,-99,-99,-99,-99,8,14,-99,24,4,-99,-99,-99,-99,4,10,6,13
21/02/2019,20,-99,-99,-99,-99,13,-99,-99,8,-99,-99,-99,3,17,-99,12,5,-99,-99,-99,-99,27,9,22,8
21/02/2019,21,-99,-99,-99,-99,12,-99,-99,8,-99,-99,-99,8,16,-99,13,2,-99,-99,-99,-99,15,11,14,9
21/02/2019,22,-99,-99,-99,-99,7,-99,-99,16,-99,-99,-99,5,14,-99,14,5,-99,-99,-99,-99,21,30,1,20
21/02/2019,23,-99,-99,-99,-99,6,-99,-99,14,-99,-99,-99,4,12,-99,12,-99,-99,-99,-99,-99,8,19,9,17
21/02/2019,24,-99,-99,-99,-99,11,-99,-99,8,-99,-99,-99,8,13,-99,19,-99,-99,-99,-99,-99,12,27,21,17
22/02/2019,1,-99,-99,-99,-99,8,-99,-99,9,12,-99,17,9,19,-99,14,-99,-99,-99,-99,-99,15,-99,16,21
22/02/2019,2,-99,-99,-99,-99,6,-99,-99,12,8,-99,5,5,16,-99,19,-99,-99,-99,-99,-99,16,-99,27,16
22/02/2019,3,-99,-99,-99,-99,4,-99,-99,13,10,-99,17,7,17,-99,24,-99,-99,-99,-99,-99,12,-99,18,15
22/02/2019,4,-99,-99,-99,-99,4,-99,-99,11,6,-99,4,9,29,-99,20,-99,-99,-99,-99,-99,21,-99,27,31
22/02/2019,5,-99,-99,-99,-99,3,-99,-99,20,14,-99,14,8,26,-99,15,2,-99,-99,-99,-99,14,-99,45,30
22/02/2019,6,1,-99,-99,-99,11,-99,-99,24,16,-99,10,10,30,-99,20,1,-99,-99,-99,-99,11,-99,24,54
22/02/2019,7,2,-99,-99,-99,8,-99,-99,28,13,1,8,11,40,-99,26,8,-99,-99,-99,-99,21,-99,22,72
22/02/2019,8,2,-99,-99,-99,17,-99,-99,28,14,1,17,17,46,-99,26,9,-99,-99,-99,-99,27,-99,17,57
22/02/2019,9,5,-99,-99,-99,7,-99,-99,24,12,1,26,13,47,-99,31,11,-99,-99,-99,-99,20,-99,4,76
22/02/2019,10,3,-99,-99,-99,5,-99,-99,33,5,2,20,11,-99,-99,28,7,-99,-99,-99,-99,27,-99,24,44
22/02/2019,11,7,-99,-99,-99,3,-99,-99,26,19,4,19,6,-99,-99,25,8,-99,-99,-99,-99,22,-99,15,32
22/02/2019,12,2,-99,-99,-99,2,-99,-99,22,8,1,12,5,-99,-99,9,3,-99,-99,-99,-99,16,-99,7,16
22/02/2019,13,3,-99,-99,-99,4,-99,-99,13,7,5,5,6,6,-99,5,6,-99,-99,-99,-99,14,-99,-99,13
22/02/2019,14,6,-99,-99,-99,-99,-99,-99,14,2,3,10,6,12,-99,4,5,-99,-99,-99,-99,3,-99,7,6
22/02/2019,15,6,-99,-99,-99,5,-99,-99,-99,9,5,11,9,8,-99,10,8,-99,-99,-99,-99,8,-99,2,11
22/02/2019,16,4,-99,-99,-99,7,-99,-99,-99,10,9,9,8,10,-99,12,5,-99,-99,-99,-99,16,-99,7,9
22/02/2019,17,5,-99,-99,-99,8,-99,-99,-99,5,7,10,9,16,-99,15,9,-99,-99,-99,-99,3,-99,3,9
22/02/2019,18,8,-99,-99,-99,11,-99,-99,13,11,5,11,7,22,-99,17,9,-99,-99,-99,-99,8,-99,9,12
22/02/2019,19,5,-99,-99,-99,17,-99,-99,7,1,7,5,4,21,-99,19,7,-99,-99,-99,-99,10,-99,24,12
22/02/2019,20,6,-99,-99,-99,5,-99,-99,8,6,4,3,8,18,-99,13,8,-99,-99,-99,-99,1,-99,12,10
22/02/2019,21,8,-99,-99,-99,13,-99,-99,10,8,8,3,8,20,-99,16,14,-99,-99,-99,-99,16,-99,4,11
22/02/2019,22,4,-99,-99,-99,17,-99,-99,8,10,9,22,8,15,-99,32,6,-99,-99,-99,-99,7,-99,-99,16
22/02/2019,23,6,-99,-99,-99,18,-99,-99,16,8,5,18,9,14,-99,25,15,-99,-99,-99,-99,7,-99,-99,23
22/02/2019,24,7,-99,-99,-99,12,-99,-99,14,8,4,5,4,16,-99,17,12,-99,-99,-99,-99,15,-99,-99,13
23/02/2019,1,7,-99,-99,-99,7,-99,-99,14,12,-99,4,6,15,-99,23,5,-99,26,-99,-99,14,-99,21,12
23/02/2019,2,2,-99,-99,-99,5,-99,-99,12,8,-99,14,3,16,-99,26,2,-99,28,-99,-99,19,-99,31,10
23/02/2019,3,2,-99,-99,-99,2,-99,-99,17,10,-99,4,2,14,-99,20,7,-99,28,-99,-99,10,-99,11,11
23/02/2019,4,3,-99,-99,-99,7,-99,-99,15,16,-99,20,8,15,-99,23,5,-99,23,5,-99,15,-99,10,19
23/02/2019,5,-99,-99,-99,-99,7,-99,-99,17,19,-99,21,13,16,-99,20,3,-99,15,2,-99,19,-99,27,28
23/02/2019,6,2,-99,-99,-99,3,-99,-99,22,17,-99,14,14,19,-99,17,3,-99,23,4,-99,9,-99,22,26
23/02/2019,7,5,-99,-99,-99,12,-99,-99,20,22,-99,10,16,29,-99,31,3,-99,28,3,-99,17,-99,23,38
23/02/2019,8,8,-99,-99,-99,5,-99,-99,25,16,-99,-99,15,53,-99,34,7,-99,31,6,-99,3,-99,26,39
23/02/2019,9,6,-99,-99,-99,7,-99,-99,22,15,1,-99,14,54,-99,20,8,-99,33,1,-99,11,-99,5,24
23/02/2019,10,15,-99,-99,-99,9,-99,-99,32,25,2,-99,11,27,-99,27,15,-99,34,14,-99,18,-99,26,40
23/02/2019,11,15,-99,-99,-99,14,-99,-99,26,35,4,-99,26,18,-99,18,15,-99,15,15,-99,31,-99,22,39
23/02/2019,12,12,-99,-99,-99,21,-99,-99,18,32,5,-99,22,15,-99,14,15,-99,18,4,-99,30,-99,16,34
23/02/2019,13,21,-99,-99,-99,18,-99,-99,18,36,7,-99,28,10,-99,12,17,-99,21,9,-99,22,-99,22,24
23/02/2019,14,25,-99,-99,-99,14,-99,-99,18,16,9,-99,23,6,-99,18,19,-99,22,16,-99,32,-99,27,20
23/02/2019,15,23,-99,-99,-99,14,-99,-99,17,31,7,-99,26,9,-99,16,21,-99,10,18,-99,29,-99,22,17
23/02/2019,16,23,-99,-99,-99,19,-99,-99,25,15,13,25,19,16,-99,17,18,-99,30,9,-99,28,-99,31,20
23/02/2019,17,21,-99,-99,-99,21,-99,-99,22,28,17,19,24,19,-99,20,21,-99,26,1,-99,-99,-99,21,21
23/02/2019,18,10,-99,-99,-99,22,-99,-99,20,16,11,19,21,21,-99,22,19,-99,25,4,-99,-99,-99,21,24
23/02/2019,19,13,-99,-99,-99,18,-99,-99,13,15,9,15,13,18,-99,25,18,-99,23,6,-99,-99,-99,14,23
23/02/2019,20,10,-99,-99,-99,19,-99,-99,17,12,11,5,8,20,-99,15,13,-99,16,14,-99,11,-99,15,25
23/02/2019,21,12,-99,-99,-99,14,-99,-99,18,8,13,10,10,33,-99,17,9,-99,20,10,-99,21,-99,9,24
23/02/2019,22,8,-99,-99,-99,10,-99,-99,15,13,11,9,9,17,-99,23,9,-99,17,11,-99,30,-99,6,12
23/02/2019,23,13,-99,-99,-99,15,-99,-99,15,18,8,8,16,16,-99,17,16,-99,24,11,-99,8,-99,-99,16
23/02/2019,24,14,-99,-99,-99,20,-99,-99,18,19,4,25,16,15,-99,20,18,-99,24,11,-99,23,-99,14,22
24/02/2019,1,15,-99,-99,-99,23,-99,-99,-99,18,11,12,16,14,-99,25,9,-99,20,9,-99,26,-99,16,23
24/02/2019,2,10,-99,-99,-99,18,-99,-99,-99,18,10,11,16,16,-99,24,7,-99,21,14,-99,15,-99,31,24
24/02/2019,3,9,-99,-99,-99,9,-99,-99,-99,19,11,12,15,17,-99,18,15,-99,19,11,-99,15,-99,19,28
24/02/2019,4,11,-99,-99,-99,13,-99,-99,-99,23,9,35,13,15,-99,25,15,-99,14,15,-99,17,-99,32,13
24/02/2019,5,10,-99,-99,-99,19,-99,-99,-99,18,10,12,15,18,-99,23,15,-99,16,11,-99,21,-99,23,-99
24/02/2019,6,8,-99,-99,-99,14,-99,-99,-99,17,11,17,12,20,-99,20,9,-99,16,12,-99,-99,-99,18,-99
24/02/2019,7,12,-99,-99,-99,11,-99,-99,-99,15,8,20,14,33,-99,20,8,-99,12,9,-99,5,-99,17,7
24/02/2019,8,9,-99,-99,-99,13,-99,-99,-99,13,6,25,11,29,-99,18,12,-99,17,11,-99,12,-99,21,26
24/02/2019,9,13,-99,-99,-99,9,-99,-99,-99,13,8,16,7,25,-99,16,10,-99,19,8,-99,19,-99,36,35
24/02/2019,10,11,-99,-99,-99,1,-99,-99,-99,18,6,15,10,18,-99,22,9,-99,37,3,-99,23,-99,20,25
24/02/2019,11,13,-99,-99,-99,10,-99,-99,-99,18,5,23,22,17,-99,20,17,-99,21,11,-99,10,-99,24,15
24/02/2019,12,17,-99,-99,-99,14,-99,-99,-99,20,-99,35,17,18,-99,22,15,-99,23,8,-99,19,-99,27,25
24/02/2019,13,22,-99,-99,-99,17,-99,-99,-99,37,-99,30,24,16,-99,32,19,-99,16,5,-99,23,-99,29,17
24/02/2019,14,22,-99,-99,-99,19,-99,-99,-99,22,-99,17,37,11,-99,40,22,-99,14,14,-99,15,-99,20,13
24/02/2019,15,19,-99,-99,-99,25,-99,-99,-99,19,-99,23,35,7,-99,21,20,-99,13,29,-99,19,-99,23,10
24/02/2019,16,16,-99,-99,-99,20,-99,-99,-99,19,13,14,13,11,-99,21,12,-99,15,13,-99,13,-99,24,11
24/02/2019,17,15,-99,-99,-99,14,-99,-99,-99,23,16,16,16,13,-99,18,20,-99,2,3,-99,21,-99,11,8
24/02/2019,18,16,-99,-99,-99,17,-99,-99,-99,22,21,9,18,20,-99,13,13,-99,19,20,-99,15,-99,22,-99
24/02/2019,19,20,-99,-99,-99,20,-99,-99,-99,21,23,28,21,13,-99,25,17,-99,20,18,-99,17,-99,13,-99
24/02/2019,20,23,-99,-99,-99,27,-99,-99,-99,18,19,22,14,19,-99,25,24,-99,19,11,-99,13,-99,19,-99
24/02/2019,21,14,-99,-99,-99,18,-99,-99,-99,16,15,3,11,11,-99,19,18,-99,9,8,-99,14,-99,-99,-99
24/02/2019,22,17,-99,-99,-99,9,-99,-99,-99,12,21,5,9,8,-99,10,13,-99,7,12,-99,1,-99,-99,-99
24/02/2019,23,15,-99,-99,-99,11,-99,-99,-99,14,20,11,14,6,-99,5,9,-99,8,15,-99,-99,-99,-99,16
24/02/2019,24,18,-99,-99,-99,10,-99,-99,-99,16,20,15,19,6,-99,9,15,-99,14,19,-99,8,-99,-99,38
25/02/2019,1,17,-99,-99,-99,16,-99,-99,-99,15,17,5,18,5,-99,20,19,-99,2,18,-99,16,-99,19,25
25/02/2019,2,13,-99,-99,-99,16,-99,-99,-99,14,15,19,19,9,-99,14,18,-99,8,19,-99,13,-99,25,19
25/02/2019,3,16,-99,-99,-99,18,-99,-99,-99,18,17,10,18,15,-99,10,18,-99,8,17,-99,13,-99,2,30
25/02/2019,4,17,-99,-99,-99,19,-99,-99,-99,14,15,7,19,18,-99,10,19,-99,7,15,-99,8,-99,24,25
25/02/2019,5,17,-99,-99,-99,19,-99,-99,-99,13,12,15,21,18,-99,11,14,-99,18,14,-99,17,-99,3,18
25/02/2019,6,18,-99,-99,-99,21,-99,-99,-99,18,13,15,22,20,-99,13,16,-99,18,17,-99,18,-99,18,21
25/02/2019,7,15,-99,-99,-99,21,-99,-99,-99,17,16,20,25,26,-99,18,20,-99,23,19,-99,27,-99,22,29
25/02/2019,8,22,-99,-99,-99,21,-99,-99,-99,24,17,18,28,36,-99,25,22,-99,17,21,-99,32,-99,20,35
25/02/2019,9,21,-99,-99,-99,25,-99,-99,-99,29,21,20,30,43,-99,27,27,-99,27,18,-99,29,-99,29,58
25/02/2019,10,27,-99,-99,-99,20,-99,-99,-99,30,16,29,37,38,-99,31,33,-99,18,35,-99,53,-99,34,29
25/02/2019,11,34,-99,-99,-99,27,-99,-99,-99,32,15,32,42,34,-99,43,40,-99,32,39,-99,58,-99,53,27
25/02/2019,12,30,-99,-99,-99,40,-99,-99,-99,36,34,24,39,18,-99,44,55,-99,23,37,-99,51,-99,35,52
25/02/2019,13,40,-99,-99,-99,24,-99,-99,-99,45,41,40,33,-99,-99,22,47,-99,25,50,-99,28,-99,33,39
25/02/2019,14,37,-99,-99,-99,18,-99,-99,-99,38,44,35,36,-99,-99,29,41,-99,12,52,-99,26,-99,30,21
25/02/2019,15,33,-99,-99,-99,20,-99,-99,-99,21,44,22,27,-99,-99,15,37,-99,24,34,-99,24,-99,29,20
25/02/2019,16,37,-99,-99,-99,30,-99,-99,-99,19,44,20,24,10,-99,19,31,-99,21,28,-99,17,-99,20,10
25/02/2019,17,29,-99,-99,-99,18,-99,-99,-99,18,29,12,18,45,-99,8,31,-99,14,18,-99,16,-99,19,18
25/02/2019,18,22,-99,-99,-99,29,-99,-99,-99,16,17,17,14,49,-99,25,25,-99,28,29,-99,22,-99,24,9
25/02/2019,19,15,-99,-99,-99,18,-99,-99,-99,18,14,22,19,21,-99,28,19,-99,15,18,-99,21,-99,19,21
25/02/2019,20,11,-99,-99,-99,16,-99,-99,-99,15,12,3,18,5,-99,11,23,-99,10,21,-99,23,-99,9,16
25/02/2019,21,7,-99,-99,-99,13,-99,-99,-99,13,14,-99,12,17,-99,10,19,-99,11,16,-99,20,-99,23,27
25/02/2019,22,17,-99,-99,-99,12,-99,-99,-99,12,15,4,16,15,-99,6,20,-99,11,15,-99,20,-99,26,2
25/02/2019,23,12,-99,-99,-99,11,-99,-99,-99,15,12,17,14,18,-99,4,11,-99,12,16,-99,23,-99,3,2
25/02/2019,24,6,-99,-99,-99,12,-99,-99,-99,19,11,10,14,10,-99,-99,10,-99,10,12,-99,21,-99,23,33
26/02/2019,1,11,-99,-99,-99,10,-99,-99,-99,17,10,26,20,14,-99,-99,9,-99,17,12,-99,20,-99,10,37
26/02/2019,2,12,-99,-99,-99,14,-99,-99,-99,18,9,10,15,12,-99,-99,14,-99,15,16,-99,19,-99,23,32
26/02/2019,3,13,-99,-99,-99,14,-99,-99,-99,17,10,24,14,12,-99,11,10,-99,18,15,-99,15,-99,9,28
26/02/2019,4,12,-99,-99,-99,16,-99,-99,-99,20,8,20,18,11,-99,19,16,-99,17,7,-99,6,-99,20,30
26/02/2019,5,16,-99,-99,-99,14,-99,-99,-99,18,6,14,13,17,-99,19,9,-99,33,6,-99,9,-99,17,32
26/02/2019,6,13,-99,-99,-99,13,-99,-99,-99,15,2,23,16,15,-99,13,7,-99,38,8,-99,14,-99,18,42
26/02/2019,7,10,-99,-99,-99,16,-99,-99,-99,25,3,31,19,21,-99,16,13,-99,24,8,-99,21,-99,27,58
26/02/2019,8,9,-99,-99,-99,13,-99,-99,-99,20,1,27,19,41,-99,15,12,-99,20,9,-99,19,-99,25,53
26/02/2019,9,17,-99,-99,-99,19,-99,-99,-99,38,2,35,25,36,-99,36,18,-99,32,6,-99,23,-99,28,49
26/02/2019,10,21,-99,-99,-99,23,-99,-99,-99,29,3,47,24,31,-99,45,28,-99,40,15,-99,25,-99,37,59
26/02/2019,11,12,-99,-99,-99,17,-99,-99,-99,41,5,51,37,28,-99,56,23,-99,30,18,-99,40,-99,34,51
26/02/2019,12,9,-99,-99,-99,12,-99,-99,-99,37,8,26,31,14,-99,39,19,-99,31,19,-99,36,-99,37,27
26/02/2019,13,14,-99,-99,-99,14,-99,-99,-99,12,10,10,17,3,-99,16,18,-99,12,5,-99,13,-99,14,18
26/02/2019,14,11,-99,-99,-99,7,-99,-99,-99,14,13,8,21,-99,-99,7,14,-99,25,16,-99,9,-99,15,14
26/02/2019,15,10,-99,-99,-99,5,-99,-99,-99,12,21,11,16,-99,-99,4,18,-99,13,19,-99,20,-99,14,11
26/02/2019,16,18,-99,-99,-99,13,-99,-99,-99,13,21,15,12,5,-99,6,19,-99,22,4,-99,18,-99,16,9
26/02/2019,17,15,-99,-99,-99,15,-99,-99,-99,15,13,14,11,12,-99,11,13,-99,13,-99,-99,15,-99,8,13
26/02/2019,18,13,-99,-99,-99,9,-99,-99,-99,14,13,15,13,8,-99,14,12,-99,12,-99,-99,18,-99,12,11
26/02/2019,19,9,-99,-99,-99,16,-99,-99,-99,18,13,10,11,14,-99,11,14,-99,14,7,-99,-99,-99,5,12
26/02/2019,20,7,-99,-99,-99,15,-99,-99,-99,13,20,10,9,10,-99,15,11,-99,7,1,-99,-99,-99,6,14
26/02/2019,21,8,-99,-99,-99,11,-99,-99,-99,8,16,7,10,9,-99,13,7,-99,10,17,-99,5,-99,26,14
26/02/2019,22,7,-99,-99,-99,9,-99,-99,-99,11,9,8,7,8,-99,10,9,-99,17,17,-99,12,-99,30,12
26/02/2019,23,9,-99,-99,-99,16,-99,-99,-99,10,6,15,9,15,-99,6,11,-99,7,11,-99,6,-99,20,14
26/02/2019,24,4,-99,-99,-99,14,-99,-99,-99,13,11,4,10,21,-99,9,11,-99,22,10,-99,14,-99,12,23
27/02/2019,1,8,-99,-99,-99,17,-99,-99,-99,12,7,18,8,20,-99,18,3,-99,13,8,-99,13,-99,-99,16
27/02/2019,2,5,-99,-99,-99,11,-99,-99,-99,11,8,11,7,18,-99,18,3,-99,12,1,-99,9,-99,21,7
27/02/2019,3,2,-99,-99,-99,5,-99,-99,-99,9,5,-99,7,19,-99,18,5,-99,18,3,-99,-99,-99,10,32
27/02/2019,4,1,-99,-99,-99,4,-99,-99,-99,8,4,17,7,16,-99,17,4,-99,20,3,-99,20,-99,16,43
27/02/2019,5,6,-99,-99,-99,8,-99,-99,-99,9,5,12,8,16,-99,15,7,-99,19,4,-99,4,-99,21,37
27/02/2019,6,7,-99,-99,-99,8,-99,-99,-99,19,6,20,9,18,-99,33,5,-99,22,7,-99,6,-99,22,51
27/02/2019,7,7,-99,-99,-99,11,-99,-99,-99,28,6,22,9,28,-99,35,10,-99,20,10,-99,6,-99,28,58
27/02/2019,8,10,-99,-99,-99,15,-99,-99,-99,28,6,26,24,26,-99,26,8,-99,28,7,-99,15,-99,22,63
27/02/2019,9,10,-99,-99,-99,14,-99,-99,-99,31,7,22,24,44,-99,15,14,-99,40,8,-99,24,-99,41,96
27/02/2019,10,17,-99,-99,-99,16,-99,-99,-99,43,3,37,14,24,-99,30,18,-99,30,13,-99,42,-99,36,62
27/02/2019,11,17,-99,-99,-99,17,-99,-99,-99,34,-99,45,16,16,-99,32,22,-99,45,15,-99,37,-99,33,70
27/02/2019,12,9,-99,-99,-99,18,-99,-99,-99,29,4,24,17,10,-99,25,14,-99,25,-99,-99,23,-99,34,36
27/02/2019,13,11,-99,-99,-99,17,-99,-99,-99,20,5,11,22,3,-99,13,18,-99,16,-99,-99,7,-99,21,8
27/02/2019,14,14,-99,-99,-99,9,-99,-99,-99,14,14,8,26,2,-99,9,26,-99,15,-99,-99,7,-99,17,15
27/02/2019,15,19,-99,-99,-99,13,-99,-99,-99,9,18,15,17,-99,-99,8,20,-99,13,-99,-99,4,-99,10,7
27/02/2019,16,9,-99,-99,-99,4,-99,-99,-99,17,14,4,13,2,-99,7,-99,-99,12,-99,-99,6,-99,5,9
27/02/2019,17,13,-99,-99,-99,4,-99,-99,-99,14,11,1,9,4,-99,7,-99,-99,6,-99,-99,6,-99,8,10
27/02/2019,18,7,-99,-99,-99,5,-99,-99,-99,9,13,12,10,6,-99,7,-99,-99,4,-99,-99,4,-99,1,7
27/02/2019,19,9,-99,-99,-99,15,-99,-99,-99,4,14,8,9,10,-99,11,12,-99,5,-99,-99,6,-99,8,8
27/02/2019,20,11,-99,-99,-99,16,-99,-99,-99,6,13,1,7,12,-99,16,9,-99,11,-99,-99,14,-99,10,10
27/02/2019,21,11,-99,-99,-99,10,-99,-99,-99,9,10,2,6,11,-99,11,6,-99,12,-99,-99,-99,-99,8,13
27/02/2019,22,8,-99,-99,-99,11,-99,-99,-99,9,11,7,9,8,-99,9,8,-99,23,-99,-99,17,-99,-99,22
27/02/2019,23,7,-99,-99,-99,10,-99,-99,-99,13,14,18,12,15,-99,6,10,-99,16,-99,-99,1,-99,-99,10
27/02/2019,24,7,-99,-99,-99,13,-99,-99,-99,14,7,27,11,19,-99,10,8,-99,1,-99,-99,16,-99,-99,19
28/02/2019,1,5,-99,-99,-99,14,-99,-99,-99,11,7,14,10,27,-99,12,5,-99,16,-99,-99,8,-99,7,18
28/02/2019,2,3,-99,-99,-99,7,-99,-99,-99,12,2,-99,11,23,-99,20,6,-99,17,-99,-99,16,-99,19,30
28/02/2019,3,8,-99,-99,-99,8,-99,-99,-99,13,8,14,12,19,-99,28,6,-99,19,2,-99,7,-99,17,34
28/02/2019,4,5,-99,-99,-99,5,-99,-99,-99,18,2,14,10,23,-99,19,7,-99,22,2,-99,12,-99,23,41
28/02/2019,5,5,-99,-99,-99,5,-99,-99,-99,18,4,11,11,43,-99,18,7,-99,22,9,-99,9,-99,23,34
28/02/2019,6,6,-99,-99,-99,10,-99,-99,-99,13,5,18,15,39,-99,21,5,-99,23,9,-99,10,-99,22,55
28/02/2019,7,6,-99,-99,-99,10,-99,-99,-99,22,6,21,18,44,-99,27,6,-99,20,6,-99,19,-99,19,57
28/02/2019,8,4,-99,-99,-99,11,-99,-99,-99,24,3,37,22,51,-99,32,9,-99,26,8,-99,21,-99,34,66
28/02/2019,9,8,-99,-99,-99,14,-99,-99,-99,16,8,37,24,42,-99,31,13,-99,26,11,-99,20,-99,47,85
28/02/2019,10,10,-99,-99,-99,19,-99,-99,-99,27,9,35,23,42,-99,33,18,-99,40,7,-99,29,-99,35,90
28/02/2019,11,18,-99,-99,-99,19,-99,-99,-99,52,7,39,37,28,-99,30,24,-99,40,16,-99,37,-99,44,56
28/02/2019,12,21,-99,-99,-99,32,-99,-99,-99,22,5,26,17,15,-99,26,39,-99,13,16,-99,25,-99,37,37
28/02/2019,13,21,-99,-99,-99,15,-99,-99,-99,21,6,18,15,7,-99,20,14,-99,20,11,-99,10,-99,18,25
28/02/2019,14,10,-99,-99,-99,5,-99,-99,-99,13,16,16,11,5,-99,18,11,-99,15,14,-99,13,-99,26,19
28/02/2019,15,16,-99,-99,-99,9,-99,-99,-99,18,21,21,13,9,-99,13,12,-99,6,20,-99,26,-99,19,16
28/02/2019,16,20,-99,-99,-99,10,-99,-99,-99,20,22,23,13,7,-99,13,17,-99,9,19,-99,10,-99,16,11
28/02/2019,17,21,-99,-99,-99,12,-99,-99,-99,16,19,14,16,9,-99,14,18,-99,15,26,-99,19,-99,19,15
28/02/2019,18,15,-99,-99,-99,17,-99,-99,-99,20,15,18,16,12,-99,14,21,-99,18,24,-99,23,-99,13,18
28/02/2019,19,17,-99,-99,-99,22,-99,-99,-99,17,19,17,19,33,-99,20,20,-99,22,11,-99,17,-99,25,21
28/02/2019,20,16,-99,-99,-99,29,-99,-99,-99,26,18,19,20,27,-99,26,20,-99,26,24,-99,28,-99,23,23
28/02/2019,21,18,-99,-99,-99,26,-99,-99,-99,25,19,24,22,26,-99,20,22,-99,28,19,-99,22,-99,22,22
28/02/2019,22,21,-99,-99,-99,29,-99,-99,-99,27,15,23,19,29,-99,23,22,-99,27,15,-99,23,-99,11,30
28/02/2019,23,20,-99,-99,-99,28,-99,-99,-99,29,15,28,23,34,-99,27,19,-99,39,16,-99,27,-99,33,36
28/02/2019,24,17,-99,-99,-99,27,-99,29,-99,27,12,30,22,32,-99,23,17,21,37,18,-99,32,-99,43,37
01/03/2019,1,17,-99,-99,-99,27,-99,32,-99,30,10,23,25,28,-99,38,20,22,29,20,-99,22,-99,45,36
01/03/2019,2,16,-99,-99,-99,29,-99,28,-99,30,11,18,26,27,-99,28,16,29,31,11,-99,10,-99,49,94
01/03/2019,3,12,-99,-99,-99,20,-99,33,-99,32,13,17,23,33,-99,54,20,32,46,12,-99,20,-99,33,77
01/03/2019,4,20,-99,-99,-99,19,-99,33,-99,31,10,27,22,29,-99,57,16,36,37,17,-99,7,-99,25,34
01/03/2019,5,25,-99,-99,-99,21,-99,40,-99,32,12,21,23,24,-99,38,15,35,36,12,-99,25,-99,30,59
01/03/2019,6,9,-99,-99,-99,14,-99,31,-99,30,6,31,26,30,-99,29,10,41,31,6,-99,30,-99,29,56
01/03/2019,7,10,-99,-99,-99,19,-99,39,-99,30,7,34,34,50,-99,41,12,44,36,9,-99,16,-99,31,60
